,index,Periodo,1.Dólar observado,year,mes,dia
8336,1982,2005-06-05 00:00:00,,2005,06,05
8337,1983,2005-06-06 00:00:00,587.12,2005,06,06
8338,1984,2005-06-07 00:00:00,592.75,2005,06,07
8339,1985,2005-06-08 00:00:00,591.41,2005,06,08
8340,1986,2005-06-09 00:00:00,589.68,2005,06,09
8341,1987,2005-06-10 00:00:00,592.24,2005,06,10
8342,1988,2005-06-11 00:00:00,,2005,06,11
8343,1989,2005-06-12 00:00:00,,2005,06,12
8344,1990,2005-06-13 00:00:00,592.37,2005,06,13
8345,1991,2005-06-14 00:00:00,591.88,2005,06,14
8346,1992,2005-06-15 00:00:00,589.38,2005,06,15
8347,1993,2005-06-16 00:00:00,588.1,2005,06,16
8348,1994,2005-06-17 00:00:00,584.9,2005,06,17
8349,1995,2005-06-18 00:00:00,,2005,06,18
8350,1996,2005-06-19 00:00:00,,2005,06,19
8351,1997,2005-06-20 00:00:00,580.62,2005,06,20
8352,1998,2005-06-21 00:00:00,582.55,2005,06,21
8353,1999,2005-06-22 00:00:00,579.16,2005,06,22
8354,2000,2005-06-23 00:00:00,577.73,2005,06,23
8355,2001,2005-06-24 00:00:00,579.9,2005,06,24
8356,2002,2005-06-25 00:00:00,,2005,06,25
8357,2003,2005-06-26 00:00:00,,2005,06,26
8358,2004,2005-06-27 00:00:00,,2005,06,27
8359,2005,2005-06-28 00:00:00,579.99,2005,06,28
8360,2006,2005-06-29 00:00:00,580.07,2005,06,29
8361,2007,2005-06-30 00:00:00,578.92,2005,06,30
8362,2008,2005-07-01 00:00:00,579.0,2005,07,01
8363,2009,2005-07-02 00:00:00,,2005,07,02
8364,2010,2005-07-03 00:00:00,,2005,07,03
8365,2011,2005-07-04 00:00:00,578.41,2005,07,04
8366,2012,2005-07-05 00:00:00,581.65,2005,07,05
8367,2013,2005-07-06 00:00:00,582.1,2005,07,06
8368,2014,2005-07-07 00:00:00,584.04,2005,07,07
8369,2015,2005-07-08 00:00:00,586.67,2005,07,08
8370,2016,2005-07-09 00:00:00,,2005,07,09
8371,2017,2005-07-10 00:00:00,,2005,07,10
8372,2018,2005-07-11 00:00:00,584.68,2005,07,11
8373,2019,2005-07-12 00:00:00,583.54,2005,07,12
8374,2020,2005-07-13 00:00:00,580.13,2005,07,13
8375,2021,2005-07-14 00:00:00,581.07,2005,07,14
8376,2022,2005-07-15 00:00:00,579.6,2005,07,15
8377,2023,2005-07-16 00:00:00,,2005,07,16
8378,2024,2005-07-17 00:00:00,,2005,07,17
8379,2025,2005-07-18 00:00:00,578.04,2005,07,18
8380,2026,2005-07-19 00:00:00,573.72,2005,07,19
8381,2027,2005-07-20 00:00:00,571.24,2005,07,20
8382,2028,2005-07-21 00:00:00,573.0,2005,07,21
8383,2029,2005-07-22 00:00:00,567.94,2005,07,22
8384,2030,2005-07-23 00:00:00,,2005,07,23
8385,2031,2005-07-24 00:00:00,,2005,07,24
8386,2032,2005-07-25 00:00:00,566.54,2005,07,25
8387,2033,2005-07-26 00:00:00,566.89,2005,07,26
8388,2034,2005-07-27 00:00:00,565.37,2005,07,27
8389,2035,2005-07-28 00:00:00,564.02,2005,07,28
8390,2036,2005-07-29 00:00:00,563.44,2005,07,29
8391,2037,2005-07-30 00:00:00,,2005,07,30
8392,2038,2005-07-31 00:00:00,,2005,07,31
8393,2039,2005-08-01 00:00:00,561.77,2005,08,01
8394,2040,2005-08-02 00:00:00,560.75,2005,08,02
8395,2041,2005-08-03 00:00:00,560.06,2005,08,03
8396,2042,2005-08-04 00:00:00,559.42,2005,08,04
8397,2043,2005-08-05 00:00:00,553.78,2005,08,05
8398,2044,2005-08-06 00:00:00,,2005,08,06
8399,2045,2005-08-07 00:00:00,,2005,08,07
8400,2046,2005-08-08 00:00:00,545.96,2005,08,08
8401,2047,2005-08-09 00:00:00,545.43,2005,08,09
8402,2048,2005-08-10 00:00:00,546.41,2005,08,10
8403,2049,2005-08-11 00:00:00,542.51,2005,08,11
8404,2050,2005-08-12 00:00:00,539.77,2005,08,12
8405,2051,2005-08-13 00:00:00,,2005,08,13
8406,2052,2005-08-14 00:00:00,,2005,08,14
8407,2053,2005-08-15 00:00:00,,2005,08,15
8408,2054,2005-08-16 00:00:00,537.81,2005,08,16
8409,2055,2005-08-17 00:00:00,533.75,2005,08,17
8410,2056,2005-08-18 00:00:00,533.66,2005,08,18
8411,2057,2005-08-19 00:00:00,539.82,2005,08,19
8412,2058,2005-08-20 00:00:00,,2005,08,20
8413,2059,2005-08-21 00:00:00,,2005,08,21
8414,2060,2005-08-22 00:00:00,546.07,2005,08,22
8415,2061,2005-08-23 00:00:00,541.92,2005,08,23
8416,2062,2005-08-24 00:00:00,544.34,2005,08,24
8417,2063,2005-08-25 00:00:00,549.72,2005,08,25
8418,2064,2005-08-26 00:00:00,545.25,2005,08,26
8419,2065,2005-08-27 00:00:00,,2005,08,27
8420,2066,2005-08-28 00:00:00,,2005,08,28
8421,2067,2005-08-29 00:00:00,544.43,2005,08,29
8422,2068,2005-08-30 00:00:00,547.76,2005,08,30
8423,2069,2005-08-31 00:00:00,545.02,2005,08,31
8424,2070,2005-09-01 00:00:00,541.53,2005,09,01
8425,2071,2005-09-02 00:00:00,540.05,2005,09,02
8426,2072,2005-09-03 00:00:00,,2005,09,03
8427,2073,2005-09-04 00:00:00,,2005,09,04
8428,2074,2005-09-05 00:00:00,534.87,2005,09,05
8429,2075,2005-09-06 00:00:00,534.93,2005,09,06
8430,2076,2005-09-07 00:00:00,535.62,2005,09,07
8431,2077,2005-09-08 00:00:00,538.52,2005,09,08
8432,2078,2005-09-09 00:00:00,534.15,2005,09,09
8433,2079,2005-09-10 00:00:00,,2005,09,10
8434,2080,2005-09-11 00:00:00,,2005,09,11
8435,2081,2005-09-12 00:00:00,535.37,2005,09,12
8436,2082,2005-09-13 00:00:00,536.33,2005,09,13
8437,2083,2005-09-14 00:00:00,538.12,2005,09,14
8438,2084,2005-09-15 00:00:00,536.46,2005,09,15
8439,2085,2005-09-16 00:00:00,536.19,2005,09,16
8440,2086,2005-09-17 00:00:00,,2005,09,17
8441,2087,2005-09-18 00:00:00,,2005,09,18
8442,2088,2005-09-19 00:00:00,,2005,09,19
8443,2089,2005-09-20 00:00:00,534.35,2005,09,20
8444,2090,2005-09-21 00:00:00,535.0,2005,09,21
8445,2091,2005-09-22 00:00:00,534.58,2005,09,22
8446,2092,2005-09-23 00:00:00,536.7,2005,09,23
8447,2093,2005-09-24 00:00:00,,2005,09,24
8448,2094,2005-09-25 00:00:00,,2005,09,25
8449,2095,2005-09-26 00:00:00,538.77,2005,09,26
8450,2096,2005-09-27 00:00:00,538.34,2005,09,27
8451,2097,2005-09-28 00:00:00,538.89,2005,09,28
8452,2098,2005-09-29 00:00:00,538.25,2005,09,29
8453,2099,2005-09-30 00:00:00,533.69,2005,09,30
8454,2100,2005-10-01 00:00:00,,2005,10,01
8455,2101,2005-10-02 00:00:00,,2005,10,02
8456,2102,2005-10-03 00:00:00,529.2,2005,10,03
8457,2103,2005-10-04 00:00:00,528.17,2005,10,04
8458,2104,2005-10-05 00:00:00,526.56,2005,10,05
8459,2105,2005-10-06 00:00:00,527.5,2005,10,06
8460,2106,2005-10-07 00:00:00,529.13,2005,10,07
8461,2107,2005-10-08 00:00:00,,2005,10,08
8462,2108,2005-10-09 00:00:00,,2005,10,09
8463,2109,2005-10-10 00:00:00,,2005,10,10
8464,2110,2005-10-11 00:00:00,530.44,2005,10,11
8465,2111,2005-10-12 00:00:00,527.37,2005,10,12
8466,2112,2005-10-13 00:00:00,529.66,2005,10,13
8467,2113,2005-10-14 00:00:00,535.95,2005,10,14
8468,2114,2005-10-15 00:00:00,,2005,10,15
8469,2115,2005-10-16 00:00:00,,2005,10,16
8470,2116,2005-10-17 00:00:00,538.05,2005,10,17
8471,2117,2005-10-18 00:00:00,535.61,2005,10,18
8472,2118,2005-10-19 00:00:00,535.74,2005,10,19
8473,2119,2005-10-20 00:00:00,538.16,2005,10,20
8474,2120,2005-10-21 00:00:00,535.1,2005,10,21
8475,2121,2005-10-22 00:00:00,,2005,10,22
8476,2122,2005-10-23 00:00:00,,2005,10,23
8477,2123,2005-10-24 00:00:00,538.85,2005,10,24
8478,2124,2005-10-25 00:00:00,543.98,2005,10,25
8479,2125,2005-10-26 00:00:00,543.2,2005,10,26
8480,2126,2005-10-27 00:00:00,546.63,2005,10,27
8481,2127,2005-10-28 00:00:00,546.92,2005,10,28
8482,2128,2005-10-29 00:00:00,,2005,10,29
8483,2129,2005-10-30 00:00:00,,2005,10,30
8484,2130,2005-10-31 00:00:00,543.72,2005,10,31
8485,2131,2005-11-01 00:00:00,,2005,11,01
8486,2132,2005-11-02 00:00:00,543.49,2005,11,02
8487,2133,2005-11-03 00:00:00,544.87,2005,11,03
8488,2134,2005-11-04 00:00:00,543.42,2005,11,04
8489,2135,2005-11-05 00:00:00,,2005,11,05
8490,2136,2005-11-06 00:00:00,,2005,11,06
8491,2137,2005-11-07 00:00:00,539.94,2005,11,07
8492,2138,2005-11-08 00:00:00,535.47,2005,11,08
8493,2139,2005-11-09 00:00:00,535.14,2005,11,09
8494,2140,2005-11-10 00:00:00,531.3,2005,11,10
8495,2141,2005-11-11 00:00:00,531.05,2005,11,11
8496,2142,2005-11-12 00:00:00,,2005,11,12
8497,2143,2005-11-13 00:00:00,,2005,11,13
8498,2144,2005-11-14 00:00:00,527.18,2005,11,14
8499,2145,2005-11-15 00:00:00,528.15,2005,11,15
8500,2146,2005-11-16 00:00:00,525.38,2005,11,16
8501,2147,2005-11-17 00:00:00,524.14,2005,11,17
8502,2148,2005-11-18 00:00:00,523.3,2005,11,18
8503,2149,2005-11-19 00:00:00,,2005,11,19
8504,2150,2005-11-20 00:00:00,,2005,11,20
8505,2151,2005-11-21 00:00:00,526.78,2005,11,21
8506,2152,2005-11-22 00:00:00,525.67,2005,11,22
8507,2153,2005-11-23 00:00:00,527.88,2005,11,23
8508,2154,2005-11-24 00:00:00,525.76,2005,11,24
8509,2155,2005-11-25 00:00:00,524.69,2005,11,25
8510,2156,2005-11-26 00:00:00,,2005,11,26
8511,2157,2005-11-27 00:00:00,,2005,11,27
8512,2158,2005-11-28 00:00:00,523.85,2005,11,28
8513,2159,2005-11-29 00:00:00,521.09,2005,11,29
8514,2160,2005-11-30 00:00:00,518.96,2005,11,30
8515,2161,2005-12-01 00:00:00,518.63,2005,12,01
8516,2162,2005-12-02 00:00:00,516.51,2005,12,02
8517,2163,2005-12-03 00:00:00,,2005,12,03
8518,2164,2005-12-04 00:00:00,,2005,12,04
8519,2165,2005-12-05 00:00:00,512.98,2005,12,05
8520,2166,2005-12-06 00:00:00,513.31,2005,12,06
8521,2167,2005-12-07 00:00:00,510.97,2005,12,07
8522,2168,2005-12-08 00:00:00,,2005,12,08
8523,2169,2005-12-09 00:00:00,509.7,2005,12,09
8524,2170,2005-12-10 00:00:00,,2005,12,10
8525,2171,2005-12-11 00:00:00,,2005,12,11
8526,2172,2005-12-12 00:00:00,515.66,2005,12,12
8527,2173,2005-12-13 00:00:00,512.04,2005,12,13
8528,2174,2005-12-14 00:00:00,511.38,2005,12,14
8529,2175,2005-12-15 00:00:00,514.68,2005,12,15
8530,2176,2005-12-16 00:00:00,516.72,2005,12,16
8531,2177,2005-12-17 00:00:00,,2005,12,17
8532,2178,2005-12-18 00:00:00,,2005,12,18
8533,2179,2005-12-19 00:00:00,517.8,2005,12,19
8534,2180,2005-12-20 00:00:00,518.38,2005,12,20
8535,2181,2005-12-21 00:00:00,515.59,2005,12,21
8536,2182,2005-12-22 00:00:00,510.92,2005,12,22
8537,2183,2005-12-23 00:00:00,513.36,2005,12,23
8538,2184,2005-12-24 00:00:00,,2005,12,24
8539,2185,2005-12-25 00:00:00,,2005,12,25
8540,2186,2005-12-26 00:00:00,514.55,2005,12,26
8541,2187,2005-12-27 00:00:00,513.97,2005,12,27
8542,2188,2005-12-28 00:00:00,514.84,2005,12,28
8543,2189,2005-12-29 00:00:00,514.75,2005,12,29
8544,2190,2005-12-30 00:00:00,514.21,2005,12,30
8545,2191,2005-12-31 00:00:00,,2005,12,31
