,index,Periodo,1.Dólar observado,year,mes,dia
14390,731,2022-01-01 00:00:00,,2022,01,01
14391,732,2022-01-02 00:00:00,,2022,01,02
14392,733,2022-01-03 00:00:00,844.69,2022,01,03
14393,734,2022-01-04 00:00:00,851.43,2022,01,04
14394,735,2022-01-05 00:00:00,852.03,2022,01,05
14395,736,2022-01-06 00:00:00,841.63,2022,01,06
14396,737,2022-01-07 00:00:00,838.88,2022,01,07
14397,738,2022-01-08 00:00:00,,2022,01,08
14398,739,2022-01-09 00:00:00,,2022,01,09
14399,740,2022-01-10 00:00:00,831.59,2022,01,10
14400,741,2022-01-11 00:00:00,831.39,2022,01,11
14401,742,2022-01-12 00:00:00,832.6,2022,01,12
14402,743,2022-01-13 00:00:00,826.51,2022,01,13
14403,744,2022-01-14 00:00:00,821.87,2022,01,14
14404,745,2022-01-15 00:00:00,,2022,01,15
14405,746,2022-01-16 00:00:00,,2022,01,16
14406,747,2022-01-17 00:00:00,815.39,2022,01,17
14407,748,2022-01-18 00:00:00,822.0,2022,01,18
14408,749,2022-01-19 00:00:00,820.6,2022,01,19
14409,750,2022-01-20 00:00:00,813.46,2022,01,20
14410,751,2022-01-21 00:00:00,805.25,2022,01,21
14411,752,2022-01-22 00:00:00,,2022,01,22
14412,753,2022-01-23 00:00:00,,2022,01,23
14413,754,2022-01-24 00:00:00,799.23,2022,01,24
14414,755,2022-01-25 00:00:00,800.31,2022,01,25
14415,756,2022-01-26 00:00:00,806.06,2022,01,26
14416,757,2022-01-27 00:00:00,798.86,2022,01,27
14417,758,2022-01-28 00:00:00,799.15,2022,01,28
14418,759,2022-01-29 00:00:00,,2022,01,29
14419,760,2022-01-30 00:00:00,,2022,01,30
14420,761,2022-01-31 00:00:00,810.12,2022,01,31
14421,762,2022-02-01 00:00:00,803.88,2022,02,01
14422,763,2022-02-02 00:00:00,801.52,2022,02,02
14423,764,2022-02-03 00:00:00,805.95,2022,02,03
14424,765,2022-02-04 00:00:00,817.29,2022,02,04
14425,766,2022-02-05 00:00:00,,2022,02,05
14426,767,2022-02-06 00:00:00,,2022,02,06
14427,768,2022-02-07 00:00:00,825.58,2022,02,07
14428,769,2022-02-08 00:00:00,826.93,2022,02,08
14429,770,2022-02-09 00:00:00,824.33,2022,02,09
14430,771,2022-02-10 00:00:00,820.79,2022,02,10
14431,772,2022-02-11 00:00:00,804.2,2022,02,11
14432,773,2022-02-12 00:00:00,,2022,02,12
14433,774,2022-02-13 00:00:00,,2022,02,13
14434,775,2022-02-14 00:00:00,806.24,2022,02,14
14435,776,2022-02-15 00:00:00,812.24,2022,02,15
14436,777,2022-02-16 00:00:00,804.17,2022,02,16
14437,778,2022-02-17 00:00:00,799.55,2022,02,17
14438,779,2022-02-18 00:00:00,798.98,2022,02,18
14439,780,2022-02-19 00:00:00,,2022,02,19
14440,781,2022-02-20 00:00:00,,2022,02,20
14441,782,2022-02-21 00:00:00,793.91,2022,02,21
14442,783,2022-02-22 00:00:00,799.99,2022,02,22
14443,784,2022-02-23 00:00:00,796.25,2022,02,23
14444,785,2022-02-24 00:00:00,787.05,2022,02,24
14445,786,2022-02-25 00:00:00,807.26,2022,02,25
14446,787,2022-02-26 00:00:00,,2022,02,26
14447,788,2022-02-27 00:00:00,,2022,02,27
14448,789,2022-02-28 00:00:00,805.25,2022,02,28
14449,790,2022-03-01 00:00:00,798.01,2022,03,01
14450,791,2022-03-02 00:00:00,803.27,2022,03,02
14451,792,2022-03-03 00:00:00,807.31,2022,03,03
14452,793,2022-03-04 00:00:00,800.97,2022,03,04
14453,794,2022-03-05 00:00:00,,2022,03,05
14454,795,2022-03-06 00:00:00,,2022,03,06
14455,796,2022-03-07 00:00:00,806.89,2022,03,07
14456,797,2022-03-08 00:00:00,808.6,2022,03,08
14457,798,2022-03-09 00:00:00,812.03,2022,03,09
14458,799,2022-03-10 00:00:00,803.57,2022,03,10
14459,800,2022-03-11 00:00:00,806.03,2022,03,11
14460,801,2022-03-12 00:00:00,,2022,03,12
14461,802,2022-03-13 00:00:00,,2022,03,13
14462,803,2022-03-14 00:00:00,802.48,2022,03,14
14463,804,2022-03-15 00:00:00,808.41,2022,03,15
14464,805,2022-03-16 00:00:00,815.03,2022,03,16
14465,806,2022-03-17 00:00:00,803.55,2022,03,17
14466,807,2022-03-18 00:00:00,798.13,2022,03,18
14467,808,2022-03-19 00:00:00,,2022,03,19
14468,809,2022-03-20 00:00:00,,2022,03,20
14469,810,2022-03-21 00:00:00,802.23,2022,03,21
14470,811,2022-03-22 00:00:00,798.5,2022,03,22
14471,812,2022-03-23 00:00:00,793.22,2022,03,23
14472,813,2022-03-24 00:00:00,794.44,2022,03,24
14473,814,2022-03-25 00:00:00,789.87,2022,03,25
14474,815,2022-03-26 00:00:00,,2022,03,26
14475,816,2022-03-27 00:00:00,,2022,03,27
14476,817,2022-03-28 00:00:00,785.89,2022,03,28
14477,818,2022-03-29 00:00:00,778.62,2022,03,29
14478,819,2022-03-30 00:00:00,777.1,2022,03,30
14479,820,2022-03-31 00:00:00,787.16,2022,03,31
14480,821,2022-04-01 00:00:00,787.98,2022,04,01
14481,822,2022-04-02 00:00:00,,2022,04,02
14482,823,2022-04-03 00:00:00,,2022,04,03
14483,824,2022-04-04 00:00:00,783.45,2022,04,04
14484,825,2022-04-05 00:00:00,779.33,2022,04,05
14485,826,2022-04-06 00:00:00,783.28,2022,04,06
14486,827,2022-04-07 00:00:00,794.58,2022,04,07
14487,828,2022-04-08 00:00:00,807.88,2022,04,08
14488,829,2022-04-09 00:00:00,,2022,04,09
14489,830,2022-04-10 00:00:00,,2022,04,10
14490,831,2022-04-11 00:00:00,814.28,2022,04,11
14491,832,2022-04-12 00:00:00,818.53,2022,04,12
14492,833,2022-04-13 00:00:00,806.73,2022,04,13
14493,834,2022-04-14 00:00:00,804.78,2022,04,14
14494,835,2022-04-15 00:00:00,,2022,04,15
14495,836,2022-04-16 00:00:00,,2022,04,16
14496,837,2022-04-17 00:00:00,,2022,04,17
14497,838,2022-04-18 00:00:00,814.73,2022,04,18
14498,839,2022-04-19 00:00:00,817.7,2022,04,19
14499,840,2022-04-20 00:00:00,818.18,2022,04,20
14500,841,2022-04-21 00:00:00,816.29,2022,04,21
14501,842,2022-04-22 00:00:00,817.85,2022,04,22
14502,843,2022-04-23 00:00:00,,2022,04,23
14503,844,2022-04-24 00:00:00,,2022,04,24
14504,845,2022-04-25 00:00:00,834.45,2022,04,25
