,index,Periodo,1.Dólar observado,year,mes,dia
6720,366,2001-01-01 00:00:00,,2001,01,01
6721,367,2001-01-02 00:00:00,573.65,2001,01,02
6722,368,2001-01-03 00:00:00,574.19,2001,01,03
6723,369,2001-01-04 00:00:00,575.94,2001,01,04
6724,370,2001-01-05 00:00:00,571.44,2001,01,05
6725,371,2001-01-06 00:00:00,,2001,01,06
6726,372,2001-01-07 00:00:00,,2001,01,07
6727,373,2001-01-08 00:00:00,572.66,2001,01,08
6728,374,2001-01-09 00:00:00,574.06,2001,01,09
6729,375,2001-01-10 00:00:00,574.49,2001,01,10
6730,376,2001-01-11 00:00:00,574.54,2001,01,11
6731,377,2001-01-12 00:00:00,572.84,2001,01,12
6732,378,2001-01-13 00:00:00,,2001,01,13
6733,379,2001-01-14 00:00:00,,2001,01,14
6734,380,2001-01-15 00:00:00,572.38,2001,01,15
6735,381,2001-01-16 00:00:00,573.62,2001,01,16
6736,382,2001-01-17 00:00:00,572.87,2001,01,17
6737,383,2001-01-18 00:00:00,572.24,2001,01,18
6738,384,2001-01-19 00:00:00,572.01,2001,01,19
6739,385,2001-01-20 00:00:00,,2001,01,20
6740,386,2001-01-21 00:00:00,,2001,01,21
6741,387,2001-01-22 00:00:00,571.98,2001,01,22
6742,388,2001-01-23 00:00:00,568.44,2001,01,23
6743,389,2001-01-24 00:00:00,566.86,2001,01,24
6744,390,2001-01-25 00:00:00,567.56,2001,01,25
6745,391,2001-01-26 00:00:00,567.72,2001,01,26
6746,392,2001-01-27 00:00:00,,2001,01,27
6747,393,2001-01-28 00:00:00,,2001,01,28
6748,394,2001-01-29 00:00:00,566.34,2001,01,29
6749,395,2001-01-30 00:00:00,565.11,2001,01,30
6750,396,2001-01-31 00:00:00,563.62,2001,01,31
6751,397,2001-02-01 00:00:00,561.61,2001,02,01
6752,398,2001-02-02 00:00:00,562.68,2001,02,02
6753,399,2001-02-03 00:00:00,,2001,02,03
6754,400,2001-02-04 00:00:00,,2001,02,04
6755,401,2001-02-05 00:00:00,563.85,2001,02,05
6756,402,2001-02-06 00:00:00,564.58,2001,02,06
6757,403,2001-02-07 00:00:00,563.36,2001,02,07
6758,404,2001-02-08 00:00:00,561.77,2001,02,08
6759,405,2001-02-09 00:00:00,561.0,2001,02,09
6760,406,2001-02-10 00:00:00,,2001,02,10
6761,407,2001-02-11 00:00:00,,2001,02,11
6762,408,2001-02-12 00:00:00,559.31,2001,02,12
6763,409,2001-02-13 00:00:00,558.69,2001,02,13
6764,410,2001-02-14 00:00:00,557.13,2001,02,14
6765,411,2001-02-15 00:00:00,558.63,2001,02,15
6766,412,2001-02-16 00:00:00,561.59,2001,02,16
6767,413,2001-02-17 00:00:00,,2001,02,17
6768,414,2001-02-18 00:00:00,,2001,02,18
6769,415,2001-02-19 00:00:00,563.15,2001,02,19
6770,416,2001-02-20 00:00:00,563.06,2001,02,20
6771,417,2001-02-21 00:00:00,562.04,2001,02,21
6772,418,2001-02-22 00:00:00,564.62,2001,02,22
6773,419,2001-02-23 00:00:00,568.19,2001,02,23
6774,420,2001-02-24 00:00:00,,2001,02,24
6775,421,2001-02-25 00:00:00,,2001,02,25
6776,422,2001-02-26 00:00:00,571.88,2001,02,26
6777,423,2001-02-27 00:00:00,568.23,2001,02,27
6778,424,2001-02-28 00:00:00,567.21,2001,02,28
6779,425,2001-03-01 00:00:00,572.86,2001,03,01
6780,426,2001-03-02 00:00:00,573.91,2001,03,02
6781,427,2001-03-03 00:00:00,,2001,03,03
6782,428,2001-03-04 00:00:00,,2001,03,04
6783,429,2001-03-05 00:00:00,576.8,2001,03,05
6784,430,2001-03-06 00:00:00,588.86,2001,03,06
6785,431,2001-03-07 00:00:00,588.12,2001,03,07
6786,432,2001-03-08 00:00:00,588.09,2001,03,08
6787,433,2001-03-09 00:00:00,588.18,2001,03,09
6788,434,2001-03-10 00:00:00,,2001,03,10
6789,435,2001-03-11 00:00:00,,2001,03,11
6790,436,2001-03-12 00:00:00,594.2,2001,03,12
6791,437,2001-03-13 00:00:00,594.7,2001,03,13
6792,438,2001-03-14 00:00:00,588.76,2001,03,14
6793,439,2001-03-15 00:00:00,588.43,2001,03,15
6794,440,2001-03-16 00:00:00,585.76,2001,03,16
6795,441,2001-03-17 00:00:00,,2001,03,17
6796,442,2001-03-18 00:00:00,,2001,03,18
6797,443,2001-03-19 00:00:00,591.09,2001,03,19
6798,444,2001-03-20 00:00:00,589.47,2001,03,20
6799,445,2001-03-21 00:00:00,585.57,2001,03,21
6800,446,2001-03-22 00:00:00,586.13,2001,03,22
6801,447,2001-03-23 00:00:00,590.56,2001,03,23
6802,448,2001-03-24 00:00:00,,2001,03,24
6803,449,2001-03-25 00:00:00,,2001,03,25
6804,450,2001-03-26 00:00:00,595.37,2001,03,26
6805,451,2001-03-27 00:00:00,589.74,2001,03,27
6806,452,2001-03-28 00:00:00,590.55,2001,03,28
6807,453,2001-03-29 00:00:00,591.23,2001,03,29
6808,454,2001-03-30 00:00:00,592.91,2001,03,30
6809,455,2001-03-31 00:00:00,,2001,03,31
6810,456,2001-04-01 00:00:00,,2001,04,01
6811,457,2001-04-02 00:00:00,594.97,2001,04,02
6812,458,2001-04-03 00:00:00,595.99,2001,04,03
6813,459,2001-04-04 00:00:00,598.06,2001,04,04
6814,460,2001-04-05 00:00:00,597.16,2001,04,05
6815,461,2001-04-06 00:00:00,595.64,2001,04,06
6816,462,2001-04-07 00:00:00,,2001,04,07
6817,463,2001-04-08 00:00:00,,2001,04,08
6818,464,2001-04-09 00:00:00,595.01,2001,04,09
6819,465,2001-04-10 00:00:00,595.39,2001,04,10
6820,466,2001-04-11 00:00:00,595.5,2001,04,11
6821,467,2001-04-12 00:00:00,594.94,2001,04,12
6822,468,2001-04-13 00:00:00,,2001,04,13
6823,469,2001-04-14 00:00:00,,2001,04,14
6824,470,2001-04-15 00:00:00,,2001,04,15
6825,471,2001-04-16 00:00:00,598.42,2001,04,16
6826,472,2001-04-17 00:00:00,600.52,2001,04,17
6827,473,2001-04-18 00:00:00,600.91,2001,04,18
6828,474,2001-04-19 00:00:00,598.1,2001,04,19
6829,475,2001-04-20 00:00:00,596.77,2001,04,20
6830,476,2001-04-21 00:00:00,,2001,04,21
6831,477,2001-04-22 00:00:00,,2001,04,22
6832,478,2001-04-23 00:00:00,602.02,2001,04,23
6833,479,2001-04-24 00:00:00,602.88,2001,04,24
6834,480,2001-04-25 00:00:00,602.42,2001,04,25
6835,481,2001-04-26 00:00:00,605.31,2001,04,26
6836,482,2001-04-27 00:00:00,602.66,2001,04,27
6837,483,2001-04-28 00:00:00,,2001,04,28
6838,484,2001-04-29 00:00:00,,2001,04,29
6839,485,2001-04-30 00:00:00,599.89,2001,04,30
6840,486,2001-05-01 00:00:00,,2001,05,01
6841,487,2001-05-02 00:00:00,598.61,2001,05,02
6842,488,2001-05-03 00:00:00,602.53,2001,05,03
6843,489,2001-05-04 00:00:00,602.35,2001,05,04
6844,490,2001-05-05 00:00:00,,2001,05,05
6845,491,2001-05-06 00:00:00,,2001,05,06
6846,492,2001-05-07 00:00:00,601.4,2001,05,07
6847,493,2001-05-08 00:00:00,600.44,2001,05,08
6848,494,2001-05-09 00:00:00,601.66,2001,05,09
6849,495,2001-05-10 00:00:00,603.98,2001,05,10
6850,496,2001-05-11 00:00:00,602.58,2001,05,11
6851,497,2001-05-12 00:00:00,,2001,05,12
6852,498,2001-05-13 00:00:00,,2001,05,13
6853,499,2001-05-14 00:00:00,603.2,2001,05,14
6854,500,2001-05-15 00:00:00,605.26,2001,05,15
6855,501,2001-05-16 00:00:00,605.55,2001,05,16
6856,502,2001-05-17 00:00:00,605.71,2001,05,17
6857,503,2001-05-18 00:00:00,606.74,2001,05,18
6858,504,2001-05-19 00:00:00,,2001,05,19
6859,505,2001-05-20 00:00:00,,2001,05,20
6860,506,2001-05-21 00:00:00,,2001,05,21
6861,507,2001-05-22 00:00:00,606.53,2001,05,22
6862,508,2001-05-23 00:00:00,605.83,2001,05,23
6863,509,2001-05-24 00:00:00,605.95,2001,05,24
6864,510,2001-05-25 00:00:00,605.44,2001,05,25
6865,511,2001-05-26 00:00:00,,2001,05,26
6866,512,2001-05-27 00:00:00,,2001,05,27
6867,513,2001-05-28 00:00:00,605.95,2001,05,28
6868,514,2001-05-29 00:00:00,606.15,2001,05,29
6869,515,2001-05-30 00:00:00,607.65,2001,05,30
6870,516,2001-05-31 00:00:00,610.53,2001,05,31
6871,517,2001-06-01 00:00:00,610.85,2001,06,01
6872,518,2001-06-02 00:00:00,,2001,06,02
6873,519,2001-06-03 00:00:00,,2001,06,03
6874,520,2001-06-04 00:00:00,612.57,2001,06,04
6875,521,2001-06-05 00:00:00,608.29,2001,06,05
6876,522,2001-06-06 00:00:00,606.84,2001,06,06
6877,523,2001-06-07 00:00:00,606.6,2001,06,07
6878,524,2001-06-08 00:00:00,608.17,2001,06,08
6879,525,2001-06-09 00:00:00,,2001,06,09
6880,526,2001-06-10 00:00:00,,2001,06,10
6881,527,2001-06-11 00:00:00,,2001,06,11
6882,528,2001-06-12 00:00:00,607.63,2001,06,12
6883,529,2001-06-13 00:00:00,610.44,2001,06,13
6884,530,2001-06-14 00:00:00,613.48,2001,06,14
6885,531,2001-06-15 00:00:00,613.49,2001,06,15
6886,532,2001-06-16 00:00:00,,2001,06,16
6887,533,2001-06-17 00:00:00,,2001,06,17
6888,534,2001-06-18 00:00:00,614.2,2001,06,18
6889,535,2001-06-19 00:00:00,619.84,2001,06,19
6890,536,2001-06-20 00:00:00,623.49,2001,06,20
6891,537,2001-06-21 00:00:00,622.96,2001,06,21
6892,538,2001-06-22 00:00:00,622.6,2001,06,22
6893,539,2001-06-23 00:00:00,,2001,06,23
6894,540,2001-06-24 00:00:00,,2001,06,24
6895,541,2001-06-25 00:00:00,622.27,2001,06,25
6896,542,2001-06-26 00:00:00,623.0,2001,06,26
6897,543,2001-06-27 00:00:00,623.19,2001,06,27
6898,544,2001-06-28 00:00:00,624.89,2001,06,28
6899,545,2001-06-29 00:00:00,626.65,2001,06,29
6900,546,2001-06-30 00:00:00,,2001,06,30
6901,547,2001-07-01 00:00:00,,2001,07,01
6902,548,2001-07-02 00:00:00,,2001,07,02
6903,549,2001-07-03 00:00:00,629.0,2001,07,03
6904,550,2001-07-04 00:00:00,632.09,2001,07,04
6905,551,2001-07-05 00:00:00,640.44,2001,07,05
6906,552,2001-07-06 00:00:00,647.08,2001,07,06
6907,553,2001-07-07 00:00:00,,2001,07,07
6908,554,2001-07-08 00:00:00,,2001,07,08
6909,555,2001-07-09 00:00:00,646.64,2001,07,09
6910,556,2001-07-10 00:00:00,641.59,2001,07,10
6911,557,2001-07-11 00:00:00,646.23,2001,07,11
6912,558,2001-07-12 00:00:00,664.57,2001,07,12
6913,559,2001-07-13 00:00:00,670.74,2001,07,13
6914,560,2001-07-14 00:00:00,,2001,07,14
6915,561,2001-07-15 00:00:00,,2001,07,15
6916,562,2001-07-16 00:00:00,667.91,2001,07,16
