,index,Periodo,1.Dólar observado,year,mes,dia
10737,730,2012-01-01 00:00:00,,2012,01,01
10738,731,2012-01-02 00:00:00,519.2,2012,01,02
10739,732,2012-01-03 00:00:00,518.2,2012,01,03
10740,733,2012-01-04 00:00:00,514.34,2012,01,04
10741,734,2012-01-05 00:00:00,512.23,2012,01,05
10742,735,2012-01-06 00:00:00,511.8,2012,01,06
10743,736,2012-01-07 00:00:00,,2012,01,07
10744,737,2012-01-08 00:00:00,,2012,01,08
10745,738,2012-01-09 00:00:00,509.54,2012,01,09
10746,739,2012-01-10 00:00:00,512.4,2012,01,10
10747,740,2012-01-11 00:00:00,508.76,2012,01,11
10748,741,2012-01-12 00:00:00,506.91,2012,01,12
10749,742,2012-01-13 00:00:00,501.47,2012,01,13
10750,743,2012-01-14 00:00:00,,2012,01,14
10751,744,2012-01-15 00:00:00,,2012,01,15
10752,745,2012-01-16 00:00:00,501.99,2012,01,16
10753,746,2012-01-17 00:00:00,500.99,2012,01,17
10754,747,2012-01-18 00:00:00,496.68,2012,01,18
10755,748,2012-01-19 00:00:00,497.05,2012,01,19
10756,749,2012-01-20 00:00:00,491.93,2012,01,20
10757,750,2012-01-21 00:00:00,,2012,01,21
10758,751,2012-01-22 00:00:00,,2012,01,22
10759,752,2012-01-23 00:00:00,491.59,2012,01,23
10760,753,2012-01-24 00:00:00,487.87,2012,01,24
10761,754,2012-01-25 00:00:00,492.96,2012,01,25
10762,755,2012-01-26 00:00:00,493.58,2012,01,26
10763,756,2012-01-27 00:00:00,485.64,2012,01,27
10764,757,2012-01-28 00:00:00,,2012,01,28
10765,758,2012-01-29 00:00:00,,2012,01,29
10766,759,2012-01-30 00:00:00,485.35,2012,01,30
10767,760,2012-01-31 00:00:00,488.99,2012,01,31
10768,761,2012-02-01 00:00:00,488.75,2012,02,01
10769,762,2012-02-02 00:00:00,487.73,2012,02,02
10770,763,2012-02-03 00:00:00,483.7,2012,02,03
10771,764,2012-02-04 00:00:00,,2012,02,04
10772,765,2012-02-05 00:00:00,,2012,02,05
10773,766,2012-02-06 00:00:00,478.64,2012,02,06
10774,767,2012-02-07 00:00:00,481.09,2012,02,07
10775,768,2012-02-08 00:00:00,479.98,2012,02,08
10776,769,2012-02-09 00:00:00,477.13,2012,02,09
10777,770,2012-02-10 00:00:00,475.29,2012,02,10
10778,771,2012-02-11 00:00:00,,2012,02,11
10779,772,2012-02-12 00:00:00,,2012,02,12
10780,773,2012-02-13 00:00:00,478.39,2012,02,13
10781,774,2012-02-14 00:00:00,478.2,2012,02,14
10782,775,2012-02-15 00:00:00,482.99,2012,02,15
10783,776,2012-02-16 00:00:00,482.75,2012,02,16
10784,777,2012-02-17 00:00:00,486.59,2012,02,17
10785,778,2012-02-18 00:00:00,,2012,02,18
10786,779,2012-02-19 00:00:00,,2012,02,19
10787,780,2012-02-20 00:00:00,483.94,2012,02,20
10788,781,2012-02-21 00:00:00,482.18,2012,02,21
10789,782,2012-02-22 00:00:00,481.5,2012,02,22
10790,783,2012-02-23 00:00:00,483.57,2012,02,23
10791,784,2012-02-24 00:00:00,481.08,2012,02,24
10792,785,2012-02-25 00:00:00,,2012,02,25
10793,786,2012-02-26 00:00:00,,2012,02,26
10794,787,2012-02-27 00:00:00,479.08,2012,02,27
10795,788,2012-02-28 00:00:00,481.27,2012,02,28
10796,789,2012-02-29 00:00:00,477.41,2012,02,29
10797,790,2012-03-01 00:00:00,476.27,2012,03,01
10798,791,2012-03-02 00:00:00,480.62,2012,03,02
10799,792,2012-03-03 00:00:00,,2012,03,03
10800,793,2012-03-04 00:00:00,,2012,03,04
10801,794,2012-03-05 00:00:00,484.47,2012,03,05
10802,795,2012-03-06 00:00:00,485.06,2012,03,06
10803,796,2012-03-07 00:00:00,489.68,2012,03,07
10804,797,2012-03-08 00:00:00,491.57,2012,03,08
10805,798,2012-03-09 00:00:00,485.03,2012,03,09
10806,799,2012-03-10 00:00:00,,2012,03,10
10807,800,2012-03-11 00:00:00,,2012,03,11
10808,801,2012-03-12 00:00:00,483.46,2012,03,12
10809,802,2012-03-13 00:00:00,484.81,2012,03,13
10810,803,2012-03-14 00:00:00,484.71,2012,03,14
10811,804,2012-03-15 00:00:00,485.71,2012,03,15
10812,805,2012-03-16 00:00:00,484.53,2012,03,16
10813,806,2012-03-17 00:00:00,,2012,03,17
10814,807,2012-03-18 00:00:00,,2012,03,18
10815,808,2012-03-19 00:00:00,480.9,2012,03,19
10816,809,2012-03-20 00:00:00,482.83,2012,03,20
10817,810,2012-03-21 00:00:00,485.61,2012,03,21
10818,811,2012-03-22 00:00:00,484.98,2012,03,22
10819,812,2012-03-23 00:00:00,487.72,2012,03,23
10820,813,2012-03-24 00:00:00,,2012,03,24
10821,814,2012-03-25 00:00:00,,2012,03,25
10822,815,2012-03-26 00:00:00,489.54,2012,03,26
10823,816,2012-03-27 00:00:00,486.31,2012,03,27
10824,817,2012-03-28 00:00:00,486.42,2012,03,28
10825,818,2012-03-29 00:00:00,488.71,2012,03,29
10826,819,2012-03-30 00:00:00,489.76,2012,03,30
10827,820,2012-03-31 00:00:00,,2012,03,31
10828,821,2012-04-01 00:00:00,,2012,04,01
10829,822,2012-04-02 00:00:00,487.44,2012,04,02
10830,823,2012-04-03 00:00:00,485.76,2012,04,03
10831,824,2012-04-04 00:00:00,482.17,2012,04,04
10832,825,2012-04-05 00:00:00,483.78,2012,04,05
10833,826,2012-04-06 00:00:00,,2012,04,06
10834,827,2012-04-07 00:00:00,,2012,04,07
10835,828,2012-04-08 00:00:00,,2012,04,08
10836,829,2012-04-09 00:00:00,485.07,2012,04,09
10837,830,2012-04-10 00:00:00,486.1,2012,04,10
10838,831,2012-04-11 00:00:00,487.04,2012,04,11
10839,832,2012-04-12 00:00:00,487.37,2012,04,12
10840,833,2012-04-13 00:00:00,483.98,2012,04,13
10841,834,2012-04-14 00:00:00,,2012,04,14
10842,835,2012-04-15 00:00:00,,2012,04,15
10843,836,2012-04-16 00:00:00,484.58,2012,04,16
10844,837,2012-04-17 00:00:00,486.95,2012,04,17
10845,838,2012-04-18 00:00:00,485.83,2012,04,18
10846,839,2012-04-19 00:00:00,487.32,2012,04,19
10847,840,2012-04-20 00:00:00,488.96,2012,04,20
10848,841,2012-04-21 00:00:00,,2012,04,21
10849,842,2012-04-22 00:00:00,,2012,04,22
10850,843,2012-04-23 00:00:00,486.07,2012,04,23
10851,844,2012-04-24 00:00:00,489.64,2012,04,24
10852,845,2012-04-25 00:00:00,487.15,2012,04,25
10853,846,2012-04-26 00:00:00,486.52,2012,04,26
10854,847,2012-04-27 00:00:00,484.88,2012,04,27
10855,848,2012-04-28 00:00:00,,2012,04,28
10856,849,2012-04-29 00:00:00,,2012,04,29
10857,850,2012-04-30 00:00:00,483.41,2012,04,30
10858,851,2012-05-01 00:00:00,,2012,05,01
10859,852,2012-05-02 00:00:00,484.87,2012,05,02
10860,853,2012-05-03 00:00:00,484.7,2012,05,03
10861,854,2012-05-04 00:00:00,482.12,2012,05,04
10862,855,2012-05-05 00:00:00,,2012,05,05
10863,856,2012-05-06 00:00:00,,2012,05,06
10864,857,2012-05-07 00:00:00,482.12,2012,05,07
10865,858,2012-05-08 00:00:00,483.44,2012,05,08
10866,859,2012-05-09 00:00:00,485.54,2012,05,09
10867,860,2012-05-10 00:00:00,490.17,2012,05,10
10868,861,2012-05-11 00:00:00,486.32,2012,05,11
10869,862,2012-05-12 00:00:00,,2012,05,12
10870,863,2012-05-13 00:00:00,,2012,05,13
10871,864,2012-05-14 00:00:00,487.8,2012,05,14
10872,865,2012-05-15 00:00:00,491.42,2012,05,15
