,index,Periodo,1.Dólar observado,year,mes,dia
3432,730,1992-01-01 00:00:00,,1992,01,01
3433,731,1992-01-02 00:00:00,374.51,1992,01,02
3434,732,1992-01-03 00:00:00,374.1,1992,01,03
3435,733,1992-01-04 00:00:00,,1992,01,04
3436,734,1992-01-05 00:00:00,,1992,01,05
3437,735,1992-01-06 00:00:00,374.14,1992,01,06
3438,736,1992-01-07 00:00:00,374.07,1992,01,07
3439,737,1992-01-08 00:00:00,374.04,1992,01,08
3440,738,1992-01-09 00:00:00,374.06,1992,01,09
3441,739,1992-01-10 00:00:00,374.09,1992,01,10
3442,740,1992-01-11 00:00:00,,1992,01,11
3443,741,1992-01-12 00:00:00,,1992,01,12
3444,742,1992-01-13 00:00:00,374.49,1992,01,13
3445,743,1992-01-14 00:00:00,374.6,1992,01,14
3446,744,1992-01-15 00:00:00,374.73,1992,01,15
3447,745,1992-01-16 00:00:00,374.85,1992,01,16
3448,746,1992-01-17 00:00:00,374.93,1992,01,17
3449,747,1992-01-18 00:00:00,,1992,01,18
3450,748,1992-01-19 00:00:00,,1992,01,19
3451,749,1992-01-20 00:00:00,375.42,1992,01,20
3452,750,1992-01-21 00:00:00,375.51,1992,01,21
3453,751,1992-01-22 00:00:00,375.64,1992,01,22
3454,752,1992-01-23 00:00:00,375.76,1992,01,23
3455,753,1992-01-24 00:00:00,358.07,1992,01,24
3456,754,1992-01-25 00:00:00,,1992,01,25
3457,755,1992-01-26 00:00:00,,1992,01,26
3458,756,1992-01-27 00:00:00,359.73,1992,01,27
3459,757,1992-01-28 00:00:00,356.18,1992,01,28
3460,758,1992-01-29 00:00:00,356.29,1992,01,29
3461,759,1992-01-30 00:00:00,355.51,1992,01,30
3462,760,1992-01-31 00:00:00,353.8,1992,01,31
3463,761,1992-02-01 00:00:00,,1992,02,01
3464,762,1992-02-02 00:00:00,,1992,02,02
3465,763,1992-02-03 00:00:00,350.46,1992,02,03
3466,764,1992-02-04 00:00:00,347.26,1992,02,04
3467,765,1992-02-05 00:00:00,348.33,1992,02,05
3468,766,1992-02-06 00:00:00,349.93,1992,02,06
3469,767,1992-02-07 00:00:00,350.39,1992,02,07
3470,768,1992-02-08 00:00:00,,1992,02,08
3471,769,1992-02-09 00:00:00,,1992,02,09
3472,770,1992-02-10 00:00:00,349.82,1992,02,10
3473,771,1992-02-11 00:00:00,347.65,1992,02,11
3474,772,1992-02-12 00:00:00,347.14,1992,02,12
3475,773,1992-02-13 00:00:00,347.3,1992,02,13
3476,774,1992-02-14 00:00:00,347.51,1992,02,14
3477,775,1992-02-15 00:00:00,,1992,02,15
3478,776,1992-02-16 00:00:00,,1992,02,16
3479,777,1992-02-17 00:00:00,347.57,1992,02,17
3480,778,1992-02-18 00:00:00,346.7,1992,02,18
3481,779,1992-02-19 00:00:00,346.19,1992,02,19
3482,780,1992-02-20 00:00:00,346.81,1992,02,20
3483,781,1992-02-21 00:00:00,346.13,1992,02,21
3484,782,1992-02-22 00:00:00,,1992,02,22
3485,783,1992-02-23 00:00:00,,1992,02,23
3486,784,1992-02-24 00:00:00,346.08,1992,02,24
3487,785,1992-02-25 00:00:00,347.5,1992,02,25
3488,786,1992-02-26 00:00:00,348.66,1992,02,26
3489,787,1992-02-27 00:00:00,348.54,1992,02,27
3490,788,1992-02-28 00:00:00,347.3,1992,02,28
3491,789,1992-02-29 00:00:00,,1992,02,29
3492,790,1992-03-01 00:00:00,,1992,03,01
3493,791,1992-03-02 00:00:00,346.69,1992,03,02
3494,792,1992-03-03 00:00:00,346.51,1992,03,03
3495,793,1992-03-04 00:00:00,345.96,1992,03,04
3496,794,1992-03-05 00:00:00,344.81,1992,03,05
3497,795,1992-03-06 00:00:00,344.41,1992,03,06
3498,796,1992-03-07 00:00:00,,1992,03,07
3499,797,1992-03-08 00:00:00,,1992,03,08
3500,798,1992-03-09 00:00:00,344.48,1992,03,09
3501,799,1992-03-10 00:00:00,345.03,1992,03,10
3502,800,1992-03-11 00:00:00,345.84,1992,03,11
3503,801,1992-03-12 00:00:00,347.7,1992,03,12
3504,802,1992-03-13 00:00:00,348.4,1992,03,13
3505,803,1992-03-14 00:00:00,,1992,03,14
3506,804,1992-03-15 00:00:00,,1992,03,15
3507,805,1992-03-16 00:00:00,347.4,1992,03,16
3508,806,1992-03-17 00:00:00,348.23,1992,03,17
3509,807,1992-03-18 00:00:00,347.81,1992,03,18
3510,808,1992-03-19 00:00:00,349.27,1992,03,19
3511,809,1992-03-20 00:00:00,353.84,1992,03,20
3512,810,1992-03-21 00:00:00,,1992,03,21
3513,811,1992-03-22 00:00:00,,1992,03,22
3514,812,1992-03-23 00:00:00,352.03,1992,03,23
3515,813,1992-03-24 00:00:00,350.56,1992,03,24
3516,814,1992-03-25 00:00:00,350.76,1992,03,25
3517,815,1992-03-26 00:00:00,351.7,1992,03,26
3518,816,1992-03-27 00:00:00,351.94,1992,03,27
3519,817,1992-03-28 00:00:00,,1992,03,28
3520,818,1992-03-29 00:00:00,,1992,03,29
3521,819,1992-03-30 00:00:00,350.67,1992,03,30
3522,820,1992-03-31 00:00:00,349.53,1992,03,31
3523,821,1992-04-01 00:00:00,348.02,1992,04,01
3524,822,1992-04-02 00:00:00,347.19,1992,04,02
3525,823,1992-04-03 00:00:00,347.5,1992,04,03
3526,824,1992-04-04 00:00:00,,1992,04,04
3527,825,1992-04-05 00:00:00,,1992,04,05
3528,826,1992-04-06 00:00:00,347.24,1992,04,06
3529,827,1992-04-07 00:00:00,347.16,1992,04,07
3530,828,1992-04-08 00:00:00,346.76,1992,04,08
3531,829,1992-04-09 00:00:00,346.26,1992,04,09
3532,830,1992-04-10 00:00:00,346.21,1992,04,10
3533,831,1992-04-11 00:00:00,,1992,04,11
3534,832,1992-04-12 00:00:00,,1992,04,12
3535,833,1992-04-13 00:00:00,345.3,1992,04,13
3536,834,1992-04-14 00:00:00,344.06,1992,04,14
3537,835,1992-04-15 00:00:00,343.93,1992,04,15
3538,836,1992-04-16 00:00:00,344.62,1992,04,16
3539,837,1992-04-17 00:00:00,,1992,04,17
3540,838,1992-04-18 00:00:00,,1992,04,18
3541,839,1992-04-19 00:00:00,,1992,04,19
3542,840,1992-04-20 00:00:00,345.43,1992,04,20
3543,841,1992-04-21 00:00:00,346.06,1992,04,21
3544,842,1992-04-22 00:00:00,,1992,04,22
3545,843,1992-04-23 00:00:00,346.48,1992,04,23
3546,844,1992-04-24 00:00:00,346.69,1992,04,24
3547,845,1992-04-25 00:00:00,,1992,04,25
3548,846,1992-04-26 00:00:00,,1992,04,26
3549,847,1992-04-27 00:00:00,346.91,1992,04,27
3550,848,1992-04-28 00:00:00,346.56,1992,04,28
3551,849,1992-04-29 00:00:00,346.85,1992,04,29
3552,850,1992-04-30 00:00:00,346.78,1992,04,30
3553,851,1992-05-01 00:00:00,,1992,05,01
3554,852,1992-05-02 00:00:00,,1992,05,02
3555,853,1992-05-03 00:00:00,,1992,05,03
3556,854,1992-05-04 00:00:00,346.69,1992,05,04
3557,855,1992-05-05 00:00:00,346.57,1992,05,05
3558,856,1992-05-06 00:00:00,346.53,1992,05,06
3559,857,1992-05-07 00:00:00,346.31,1992,05,07
3560,858,1992-05-08 00:00:00,345.6,1992,05,08
3561,859,1992-05-09 00:00:00,,1992,05,09
3562,860,1992-05-10 00:00:00,,1992,05,10
3563,861,1992-05-11 00:00:00,345.4,1992,05,11
3564,862,1992-05-12 00:00:00,346.24,1992,05,12
3565,863,1992-05-13 00:00:00,346.02,1992,05,13
3566,864,1992-05-14 00:00:00,345.63,1992,05,14
3567,865,1992-05-15 00:00:00,345.61,1992,05,15
3568,866,1992-05-16 00:00:00,,1992,05,16
3569,867,1992-05-17 00:00:00,,1992,05,17
3570,868,1992-05-18 00:00:00,346.28,1992,05,18
3571,869,1992-05-19 00:00:00,346.74,1992,05,19
3572,870,1992-05-20 00:00:00,347.05,1992,05,20
3573,871,1992-05-21 00:00:00,,1992,05,21
3574,872,1992-05-22 00:00:00,346.85,1992,05,22
3575,873,1992-05-23 00:00:00,,1992,05,23
3576,874,1992-05-24 00:00:00,,1992,05,24
3577,875,1992-05-25 00:00:00,346.87,1992,05,25
3578,876,1992-05-26 00:00:00,347.19,1992,05,26
3579,877,1992-05-27 00:00:00,347.7,1992,05,27
3580,878,1992-05-28 00:00:00,347.73,1992,05,28
3581,879,1992-05-29 00:00:00,347.69,1992,05,29
3582,880,1992-05-30 00:00:00,,1992,05,30
3583,881,1992-05-31 00:00:00,,1992,05,31
3584,882,1992-06-01 00:00:00,351.99,1992,06,01
3585,883,1992-06-02 00:00:00,352.61,1992,06,02
3586,884,1992-06-03 00:00:00,350.56,1992,06,03
3587,885,1992-06-04 00:00:00,351.64,1992,06,04
3588,886,1992-06-05 00:00:00,351.79,1992,06,05
3589,887,1992-06-06 00:00:00,,1992,06,06
3590,888,1992-06-07 00:00:00,,1992,06,07
3591,889,1992-06-08 00:00:00,352.95,1992,06,08
3592,890,1992-06-09 00:00:00,353.22,1992,06,09
3593,891,1992-06-10 00:00:00,353.41,1992,06,10
3594,892,1992-06-11 00:00:00,353.89,1992,06,11
3595,893,1992-06-12 00:00:00,353.83,1992,06,12
3596,894,1992-06-13 00:00:00,,1992,06,13
3597,895,1992-06-14 00:00:00,,1992,06,14
3598,896,1992-06-15 00:00:00,353.74,1992,06,15
3599,897,1992-06-16 00:00:00,354.97,1992,06,16
3600,898,1992-06-17 00:00:00,355.76,1992,06,17
3601,899,1992-06-18 00:00:00,,1992,06,18
3602,900,1992-06-19 00:00:00,355.88,1992,06,19
3603,901,1992-06-20 00:00:00,,1992,06,20
3604,902,1992-06-21 00:00:00,,1992,06,21
3605,903,1992-06-22 00:00:00,357.11,1992,06,22
3606,904,1992-06-23 00:00:00,357.96,1992,06,23
3607,905,1992-06-24 00:00:00,359.71,1992,06,24
3608,906,1992-06-25 00:00:00,359.97,1992,06,25
3609,907,1992-06-26 00:00:00,359.07,1992,06,26
3610,908,1992-06-27 00:00:00,,1992,06,27
3611,909,1992-06-28 00:00:00,,1992,06,28
3612,910,1992-06-29 00:00:00,,1992,06,29
