,index,Periodo,1.Dólar observado,year,mes,dia
4653,1951,1995-05-06 00:00:00,,1995,05,06
4654,1952,1995-05-07 00:00:00,,1995,05,07
4655,1953,1995-05-08 00:00:00,377.06,1995,05,08
4656,1954,1995-05-09 00:00:00,373.3,1995,05,09
4657,1955,1995-05-10 00:00:00,369.22,1995,05,10
4658,1956,1995-05-11 00:00:00,374.02,1995,05,11
4659,1957,1995-05-12 00:00:00,374.96,1995,05,12
4660,1958,1995-05-13 00:00:00,,1995,05,13
4661,1959,1995-05-14 00:00:00,,1995,05,14
4662,1960,1995-05-15 00:00:00,378.12,1995,05,15
4663,1961,1995-05-16 00:00:00,373.01,1995,05,16
4664,1962,1995-05-17 00:00:00,373.34,1995,05,17
4665,1963,1995-05-18 00:00:00,374.13,1995,05,18
4666,1964,1995-05-19 00:00:00,377.61,1995,05,19
4667,1965,1995-05-20 00:00:00,,1995,05,20
4668,1966,1995-05-21 00:00:00,,1995,05,21
4669,1967,1995-05-22 00:00:00,375.16,1995,05,22
4670,1968,1995-05-23 00:00:00,376.54,1995,05,23
4671,1969,1995-05-24 00:00:00,374.79,1995,05,24
4672,1970,1995-05-25 00:00:00,376.65,1995,05,25
4673,1971,1995-05-26 00:00:00,375.73,1995,05,26
4674,1972,1995-05-27 00:00:00,,1995,05,27
4675,1973,1995-05-28 00:00:00,,1995,05,28
4676,1974,1995-05-29 00:00:00,375.82,1995,05,29
4677,1975,1995-05-30 00:00:00,377.75,1995,05,30
4678,1976,1995-05-31 00:00:00,376.34,1995,05,31
4679,1977,1995-06-01 00:00:00,377.63,1995,06,01
4680,1978,1995-06-02 00:00:00,377.15,1995,06,02
4681,1979,1995-06-03 00:00:00,,1995,06,03
4682,1980,1995-06-04 00:00:00,,1995,06,04
4683,1981,1995-06-05 00:00:00,374.46,1995,06,05
4684,1982,1995-06-06 00:00:00,373.49,1995,06,06
4685,1983,1995-06-07 00:00:00,372.96,1995,06,07
4686,1984,1995-06-08 00:00:00,373.74,1995,06,08
4687,1985,1995-06-09 00:00:00,372.75,1995,06,09
4688,1986,1995-06-10 00:00:00,,1995,06,10
4689,1987,1995-06-11 00:00:00,,1995,06,11
4690,1988,1995-06-12 00:00:00,369.74,1995,06,12
4691,1989,1995-06-13 00:00:00,368.75,1995,06,13
4692,1990,1995-06-14 00:00:00,369.17,1995,06,14
4693,1991,1995-06-15 00:00:00,,1995,06,15
4694,1992,1995-06-16 00:00:00,371.04,1995,06,16
4695,1993,1995-06-17 00:00:00,,1995,06,17
4696,1994,1995-06-18 00:00:00,,1995,06,18
4697,1995,1995-06-19 00:00:00,376.07,1995,06,19
4698,1996,1995-06-20 00:00:00,376.49,1995,06,20
4699,1997,1995-06-21 00:00:00,374.56,1995,06,21
4700,1998,1995-06-22 00:00:00,372.85,1995,06,22
4701,1999,1995-06-23 00:00:00,373.27,1995,06,23
4702,2000,1995-06-24 00:00:00,,1995,06,24
4703,2001,1995-06-25 00:00:00,,1995,06,25
4704,2002,1995-06-26 00:00:00,372.58,1995,06,26
4705,2003,1995-06-27 00:00:00,374.42,1995,06,27
4706,2004,1995-06-28 00:00:00,376.16,1995,06,28
4707,2005,1995-06-29 00:00:00,,1995,06,29
4708,2006,1995-06-30 00:00:00,374.48,1995,06,30
4709,2007,1995-07-01 00:00:00,,1995,07,01
4710,2008,1995-07-02 00:00:00,,1995,07,02
4711,2009,1995-07-03 00:00:00,373.95,1995,07,03
4712,2010,1995-07-04 00:00:00,373.42,1995,07,04
4713,2011,1995-07-05 00:00:00,376.64,1995,07,05
4714,2012,1995-07-06 00:00:00,378.55,1995,07,06
4715,2013,1995-07-07 00:00:00,376.14,1995,07,07
4716,2014,1995-07-08 00:00:00,,1995,07,08
4717,2015,1995-07-09 00:00:00,,1995,07,09
4718,2016,1995-07-10 00:00:00,376.51,1995,07,10
4719,2017,1995-07-11 00:00:00,376.72,1995,07,11
4720,2018,1995-07-12 00:00:00,375.97,1995,07,12
4721,2019,1995-07-13 00:00:00,375.68,1995,07,13
4722,2020,1995-07-14 00:00:00,375.47,1995,07,14
4723,2021,1995-07-15 00:00:00,,1995,07,15
4724,2022,1995-07-16 00:00:00,,1995,07,16
4725,2023,1995-07-17 00:00:00,375.7,1995,07,17
4726,2024,1995-07-18 00:00:00,377.72,1995,07,18
4727,2025,1995-07-19 00:00:00,377.99,1995,07,19
4728,2026,1995-07-20 00:00:00,377.43,1995,07,20
4729,2027,1995-07-21 00:00:00,377.35,1995,07,21
4730,2028,1995-07-22 00:00:00,,1995,07,22
4731,2029,1995-07-23 00:00:00,,1995,07,23
4732,2030,1995-07-24 00:00:00,378.89,1995,07,24
4733,2031,1995-07-25 00:00:00,381.85,1995,07,25
4734,2032,1995-07-26 00:00:00,382.4,1995,07,26
4735,2033,1995-07-27 00:00:00,383.21,1995,07,27
4736,2034,1995-07-28 00:00:00,383.91,1995,07,28
4737,2035,1995-07-29 00:00:00,,1995,07,29
4738,2036,1995-07-30 00:00:00,,1995,07,30
4739,2037,1995-07-31 00:00:00,383.93,1995,07,31
4740,2038,1995-08-01 00:00:00,381.04,1995,08,01
4741,2039,1995-08-02 00:00:00,380.45,1995,08,02
4742,2040,1995-08-03 00:00:00,380.61,1995,08,03
4743,2041,1995-08-04 00:00:00,379.83,1995,08,04
4744,2042,1995-08-05 00:00:00,,1995,08,05
4745,2043,1995-08-06 00:00:00,,1995,08,06
4746,2044,1995-08-07 00:00:00,381.52,1995,08,07
4747,2045,1995-08-08 00:00:00,384.22,1995,08,08
4748,2046,1995-08-09 00:00:00,383.17,1995,08,09
4749,2047,1995-08-10 00:00:00,383.02,1995,08,10
4750,2048,1995-08-11 00:00:00,383.69,1995,08,11
4751,2049,1995-08-12 00:00:00,,1995,08,12
4752,2050,1995-08-13 00:00:00,,1995,08,13
4753,2051,1995-08-14 00:00:00,385.4,1995,08,14
4754,2052,1995-08-15 00:00:00,,1995,08,15
4755,2053,1995-08-16 00:00:00,386.16,1995,08,16
4756,2054,1995-08-17 00:00:00,393.47,1995,08,17
4757,2055,1995-08-18 00:00:00,393.96,1995,08,18
4758,2056,1995-08-19 00:00:00,,1995,08,19
4759,2057,1995-08-20 00:00:00,,1995,08,20
4760,2058,1995-08-21 00:00:00,391.66,1995,08,21
4761,2059,1995-08-22 00:00:00,390.22,1995,08,22
4762,2060,1995-08-23 00:00:00,389.49,1995,08,23
4763,2061,1995-08-24 00:00:00,389.88,1995,08,24
4764,2062,1995-08-25 00:00:00,389.66,1995,08,25
4765,2063,1995-08-26 00:00:00,,1995,08,26
4766,2064,1995-08-27 00:00:00,,1995,08,27
4767,2065,1995-08-28 00:00:00,391.53,1995,08,28
4768,2066,1995-08-29 00:00:00,391.37,1995,08,29
4769,2067,1995-08-30 00:00:00,394.15,1995,08,30
4770,2068,1995-08-31 00:00:00,395.53,1995,08,31
4771,2069,1995-09-01 00:00:00,393.53,1995,09,01
4772,2070,1995-09-02 00:00:00,,1995,09,02
4773,2071,1995-09-03 00:00:00,,1995,09,03
4774,2072,1995-09-04 00:00:00,393.46,1995,09,04
4775,2073,1995-09-05 00:00:00,392.06,1995,09,05
4776,2074,1995-09-06 00:00:00,391.73,1995,09,06
4777,2075,1995-09-07 00:00:00,393.63,1995,09,07
4778,2076,1995-09-08 00:00:00,393.08,1995,09,08
4779,2077,1995-09-09 00:00:00,,1995,09,09
4780,2078,1995-09-10 00:00:00,,1995,09,10
4781,2079,1995-09-11 00:00:00,,1995,09,11
4782,2080,1995-09-12 00:00:00,393.96,1995,09,12
4783,2081,1995-09-13 00:00:00,393.99,1995,09,13
4784,2082,1995-09-14 00:00:00,396.37,1995,09,14
4785,2083,1995-09-15 00:00:00,395.56,1995,09,15
4786,2084,1995-09-16 00:00:00,,1995,09,16
4787,2085,1995-09-17 00:00:00,,1995,09,17
4788,2086,1995-09-18 00:00:00,,1995,09,18
4789,2087,1995-09-19 00:00:00,,1995,09,19
4790,2088,1995-09-20 00:00:00,396.21,1995,09,20
4791,2089,1995-09-21 00:00:00,394.87,1995,09,21
4792,2090,1995-09-22 00:00:00,392.14,1995,09,22
4793,2091,1995-09-23 00:00:00,,1995,09,23
4794,2092,1995-09-24 00:00:00,,1995,09,24
4795,2093,1995-09-25 00:00:00,392.19,1995,09,25
4796,2094,1995-09-26 00:00:00,395.99,1995,09,26
4797,2095,1995-09-27 00:00:00,398.74,1995,09,27
4798,2096,1995-09-28 00:00:00,397.88,1995,09,28
4799,2097,1995-09-29 00:00:00,396.74,1995,09,29
4800,2098,1995-09-30 00:00:00,,1995,09,30
4801,2099,1995-10-01 00:00:00,,1995,10,01
4802,2100,1995-10-02 00:00:00,399.26,1995,10,02
4803,2101,1995-10-03 00:00:00,403.45,1995,10,03
4804,2102,1995-10-04 00:00:00,409.05,1995,10,04
4805,2103,1995-10-05 00:00:00,403.63,1995,10,05
4806,2104,1995-10-06 00:00:00,402.31,1995,10,06
4807,2105,1995-10-07 00:00:00,,1995,10,07
4808,2106,1995-10-08 00:00:00,,1995,10,08
4809,2107,1995-10-09 00:00:00,401.54,1995,10,09
4810,2108,1995-10-10 00:00:00,402.76,1995,10,10
4811,2109,1995-10-11 00:00:00,403.89,1995,10,11
4812,2110,1995-10-12 00:00:00,,1995,10,12
4813,2111,1995-10-13 00:00:00,403.4,1995,10,13
4814,2112,1995-10-14 00:00:00,,1995,10,14
4815,2113,1995-10-15 00:00:00,,1995,10,15
4816,2114,1995-10-16 00:00:00,403.83,1995,10,16
4817,2115,1995-10-17 00:00:00,403.11,1995,10,17
4818,2116,1995-10-18 00:00:00,403.96,1995,10,18
4819,2117,1995-10-19 00:00:00,405.65,1995,10,19
4820,2118,1995-10-20 00:00:00,408.28,1995,10,20
4821,2119,1995-10-21 00:00:00,,1995,10,21
4822,2120,1995-10-22 00:00:00,,1995,10,22
4823,2121,1995-10-23 00:00:00,410.19,1995,10,23
4824,2122,1995-10-24 00:00:00,409.58,1995,10,24
4825,2123,1995-10-25 00:00:00,406.81,1995,10,25
4826,2124,1995-10-26 00:00:00,410.94,1995,10,26
4827,2125,1995-10-27 00:00:00,415.04,1995,10,27
4828,2126,1995-10-28 00:00:00,,1995,10,28
4829,2127,1995-10-29 00:00:00,,1995,10,29
4830,2128,1995-10-30 00:00:00,416.2,1995,10,30
4831,2129,1995-10-31 00:00:00,416.08,1995,10,31
4832,2130,1995-11-01 00:00:00,,1995,11,01
4833,2131,1995-11-02 00:00:00,415.07,1995,11,02
4834,2132,1995-11-03 00:00:00,416.31,1995,11,03
4835,2133,1995-11-04 00:00:00,,1995,11,04
4836,2134,1995-11-05 00:00:00,,1995,11,05
4837,2135,1995-11-06 00:00:00,418.03,1995,11,06
4838,2136,1995-11-07 00:00:00,416.2,1995,11,07
4839,2137,1995-11-08 00:00:00,413.93,1995,11,08
4840,2138,1995-11-09 00:00:00,412.66,1995,11,09
4841,2139,1995-11-10 00:00:00,412.13,1995,11,10
4842,2140,1995-11-11 00:00:00,,1995,11,11
4843,2141,1995-11-12 00:00:00,,1995,11,12
4844,2142,1995-11-13 00:00:00,413.19,1995,11,13
4845,2143,1995-11-14 00:00:00,408.57,1995,11,14
4846,2144,1995-11-15 00:00:00,405.76,1995,11,15
4847,2145,1995-11-16 00:00:00,405.33,1995,11,16
4848,2146,1995-11-17 00:00:00,407.75,1995,11,17
4849,2147,1995-11-18 00:00:00,,1995,11,18
4850,2148,1995-11-19 00:00:00,,1995,11,19
4851,2149,1995-11-20 00:00:00,410.27,1995,11,20
4852,2150,1995-11-21 00:00:00,409.33,1995,11,21
4853,2151,1995-11-22 00:00:00,410.65,1995,11,22
4854,2152,1995-11-23 00:00:00,411.84,1995,11,23
4855,2153,1995-11-24 00:00:00,415.85,1995,11,24
4856,2154,1995-11-25 00:00:00,,1995,11,25
4857,2155,1995-11-26 00:00:00,,1995,11,26
4858,2156,1995-11-27 00:00:00,414.82,1995,11,27
4859,2157,1995-11-28 00:00:00,414.23,1995,11,28
4860,2158,1995-11-29 00:00:00,412.35,1995,11,29
4861,2159,1995-11-30 00:00:00,414.23,1995,11,30
4862,2160,1995-12-01 00:00:00,413.5,1995,12,01
4863,2161,1995-12-02 00:00:00,,1995,12,02
4864,2162,1995-12-03 00:00:00,,1995,12,03
4865,2163,1995-12-04 00:00:00,412.43,1995,12,04
4866,2164,1995-12-05 00:00:00,411.38,1995,12,05
4867,2165,1995-12-06 00:00:00,409.51,1995,12,06
4868,2166,1995-12-07 00:00:00,411.75,1995,12,07
4869,2167,1995-12-08 00:00:00,,1995,12,08
4870,2168,1995-12-09 00:00:00,,1995,12,09
4871,2169,1995-12-10 00:00:00,,1995,12,10
4872,2170,1995-12-11 00:00:00,411.48,1995,12,11
4873,2171,1995-12-12 00:00:00,411.34,1995,12,12
4874,2172,1995-12-13 00:00:00,410.8,1995,12,13
4875,2173,1995-12-14 00:00:00,409.29,1995,12,14
4876,2174,1995-12-15 00:00:00,407.54,1995,12,15
4877,2175,1995-12-16 00:00:00,,1995,12,16
4878,2176,1995-12-17 00:00:00,,1995,12,17
4879,2177,1995-12-18 00:00:00,406.29,1995,12,18
4880,2178,1995-12-19 00:00:00,406.43,1995,12,19
4881,2179,1995-12-20 00:00:00,406.33,1995,12,20
4882,2180,1995-12-21 00:00:00,405.92,1995,12,21
4883,2181,1995-12-22 00:00:00,407.34,1995,12,22
4884,2182,1995-12-23 00:00:00,,1995,12,23
4885,2183,1995-12-24 00:00:00,,1995,12,24
4886,2184,1995-12-25 00:00:00,,1995,12,25
4887,2185,1995-12-26 00:00:00,407.15,1995,12,26
4888,2186,1995-12-27 00:00:00,407.19,1995,12,27
4889,2187,1995-12-28 00:00:00,407.9,1995,12,28
4890,2188,1995-12-29 00:00:00,407.13,1995,12,29
4891,2189,1995-12-30 00:00:00,,1995,12,30
4892,2190,1995-12-31 00:00:00,,1995,12,31
