,index,Periodo,1.Dólar observado,year,mes,dia
5624,2922,1998-01-01 00:00:00,,1998,01,01
5625,2923,1998-01-02 00:00:00,439.18,1998,01,02
5626,2924,1998-01-03 00:00:00,,1998,01,03
5627,2925,1998-01-04 00:00:00,,1998,01,04
5628,2926,1998-01-05 00:00:00,439.58,1998,01,05
5629,2927,1998-01-06 00:00:00,441.52,1998,01,06
5630,2928,1998-01-07 00:00:00,443.44,1998,01,07
5631,2929,1998-01-08 00:00:00,447.92,1998,01,08
5632,2930,1998-01-09 00:00:00,459.11,1998,01,09
5633,2931,1998-01-10 00:00:00,,1998,01,10
5634,2932,1998-01-11 00:00:00,,1998,01,11
5635,2933,1998-01-12 00:00:00,459.38,1998,01,12
5636,2934,1998-01-13 00:00:00,466.95,1998,01,13
5637,2935,1998-01-14 00:00:00,460.55,1998,01,14
5638,2936,1998-01-15 00:00:00,454.91,1998,01,15
5639,2937,1998-01-16 00:00:00,455.94,1998,01,16
5640,2938,1998-01-17 00:00:00,,1998,01,17
5641,2939,1998-01-18 00:00:00,,1998,01,18
5642,2940,1998-01-19 00:00:00,456.37,1998,01,19
5643,2941,1998-01-20 00:00:00,456.86,1998,01,20
5644,2942,1998-01-21 00:00:00,457.67,1998,01,21
5645,2943,1998-01-22 00:00:00,457.56,1998,01,22
5646,2944,1998-01-23 00:00:00,458.15,1998,01,23
5647,2945,1998-01-24 00:00:00,,1998,01,24
5648,2946,1998-01-25 00:00:00,,1998,01,25
5649,2947,1998-01-26 00:00:00,458.34,1998,01,26
5650,2948,1998-01-27 00:00:00,455.79,1998,01,27
5651,2949,1998-01-28 00:00:00,450.55,1998,01,28
5652,2950,1998-01-29 00:00:00,449.6,1998,01,29
5653,2951,1998-01-30 00:00:00,451.8,1998,01,30
5654,2952,1998-01-31 00:00:00,,1998,01,31
5655,2953,1998-02-01 00:00:00,,1998,02,01
5656,2954,1998-02-02 00:00:00,454.25,1998,02,02
5657,2955,1998-02-03 00:00:00,452.81,1998,02,03
5658,2956,1998-02-04 00:00:00,453.37,1998,02,04
5659,2957,1998-02-05 00:00:00,452.48,1998,02,05
5660,2958,1998-02-06 00:00:00,452.08,1998,02,06
5661,2959,1998-02-07 00:00:00,,1998,02,07
5662,2960,1998-02-08 00:00:00,,1998,02,08
5663,2961,1998-02-09 00:00:00,451.9,1998,02,09
5664,2962,1998-02-10 00:00:00,449.12,1998,02,10
5665,2963,1998-02-11 00:00:00,446.56,1998,02,11
