,index,Periodo,1.Dólar observado,year,mes,dia
8546,2192,2006-01-01 00:00:00,,2006,01,01
8547,2193,2006-01-02 00:00:00,512.5,2006,01,02
8548,2194,2006-01-03 00:00:00,513.18,2006,01,03
8549,2195,2006-01-04 00:00:00,518.04,2006,01,04
8550,2196,2006-01-05 00:00:00,515.45,2006,01,05
8551,2197,2006-01-06 00:00:00,516.4,2006,01,06
8552,2198,2006-01-07 00:00:00,,2006,01,07
8553,2199,2006-01-08 00:00:00,,2006,01,08
8554,2200,2006-01-09 00:00:00,522.0,2006,01,09
8555,2201,2006-01-10 00:00:00,521.82,2006,01,10
8556,2202,2006-01-11 00:00:00,524.06,2006,01,11
8557,2203,2006-01-12 00:00:00,523.5,2006,01,12
8558,2204,2006-01-13 00:00:00,523.41,2006,01,13
8559,2205,2006-01-14 00:00:00,,2006,01,14
8560,2206,2006-01-15 00:00:00,,2006,01,15
8561,2207,2006-01-16 00:00:00,525.62,2006,01,16
8562,2208,2006-01-17 00:00:00,526.1,2006,01,17
8563,2209,2006-01-18 00:00:00,529.77,2006,01,18
8564,2210,2006-01-19 00:00:00,535.36,2006,01,19
8565,2211,2006-01-20 00:00:00,534.49,2006,01,20
8566,2212,2006-01-21 00:00:00,,2006,01,21
8567,2213,2006-01-22 00:00:00,,2006,01,22
8568,2214,2006-01-23 00:00:00,531.49,2006,01,23
8569,2215,2006-01-24 00:00:00,530.61,2006,01,24
8570,2216,2006-01-25 00:00:00,528.04,2006,01,25
8571,2217,2006-01-26 00:00:00,525.67,2006,01,26
8572,2218,2006-01-27 00:00:00,529.18,2006,01,27
8573,2219,2006-01-28 00:00:00,,2006,01,28
8574,2220,2006-01-29 00:00:00,,2006,01,29
8575,2221,2006-01-30 00:00:00,527.02,2006,01,30
8576,2222,2006-01-31 00:00:00,524.78,2006,01,31
8577,2223,2006-02-01 00:00:00,524.37,2006,02,01
8578,2224,2006-02-02 00:00:00,528.42,2006,02,02
8579,2225,2006-02-03 00:00:00,529.29,2006,02,03
8580,2226,2006-02-04 00:00:00,,2006,02,04
8581,2227,2006-02-05 00:00:00,,2006,02,05
8582,2228,2006-02-06 00:00:00,529.98,2006,02,06
8583,2229,2006-02-07 00:00:00,526.1,2006,02,07
8584,2230,2006-02-08 00:00:00,526.51,2006,02,08
8585,2231,2006-02-09 00:00:00,530.97,2006,02,09
8586,2232,2006-02-10 00:00:00,528.81,2006,02,10
8587,2233,2006-02-11 00:00:00,,2006,02,11
8588,2234,2006-02-12 00:00:00,,2006,02,12
8589,2235,2006-02-13 00:00:00,527.34,2006,02,13
8590,2236,2006-02-14 00:00:00,531.88,2006,02,14
8591,2237,2006-02-15 00:00:00,532.35,2006,02,15
8592,2238,2006-02-16 00:00:00,530.95,2006,02,16
8593,2239,2006-02-17 00:00:00,528.72,2006,02,17
8594,2240,2006-02-18 00:00:00,,2006,02,18
8595,2241,2006-02-19 00:00:00,,2006,02,19
8596,2242,2006-02-20 00:00:00,522.68,2006,02,20
8597,2243,2006-02-21 00:00:00,524.14,2006,02,21
8598,2244,2006-02-22 00:00:00,518.91,2006,02,22
8599,2245,2006-02-23 00:00:00,520.37,2006,02,23
8600,2246,2006-02-24 00:00:00,516.91,2006,02,24
8601,2247,2006-02-25 00:00:00,,2006,02,25
8602,2248,2006-02-26 00:00:00,,2006,02,26
8603,2249,2006-02-27 00:00:00,517.63,2006,02,27
8604,2250,2006-02-28 00:00:00,517.76,2006,02,28
8605,2251,2006-03-01 00:00:00,517.33,2006,03,01
8606,2252,2006-03-02 00:00:00,516.75,2006,03,02
8607,2253,2006-03-03 00:00:00,518.29,2006,03,03
8608,2254,2006-03-04 00:00:00,,2006,03,04
8609,2255,2006-03-05 00:00:00,,2006,03,05
8610,2256,2006-03-06 00:00:00,522.28,2006,03,06
8611,2257,2006-03-07 00:00:00,525.23,2006,03,07
8612,2258,2006-03-08 00:00:00,529.31,2006,03,08
8613,2259,2006-03-09 00:00:00,533.88,2006,03,09
8614,2260,2006-03-10 00:00:00,530.55,2006,03,10
8615,2261,2006-03-11 00:00:00,,2006,03,11
8616,2262,2006-03-12 00:00:00,,2006,03,12
8617,2263,2006-03-13 00:00:00,531.29,2006,03,13
8618,2264,2006-03-14 00:00:00,532.08,2006,03,14
8619,2265,2006-03-15 00:00:00,530.6,2006,03,15
8620,2266,2006-03-16 00:00:00,527.18,2006,03,16
8621,2267,2006-03-17 00:00:00,526.57,2006,03,17
8622,2268,2006-03-18 00:00:00,,2006,03,18
8623,2269,2006-03-19 00:00:00,,2006,03,19
8624,2270,2006-03-20 00:00:00,526.7,2006,03,20
8625,2271,2006-03-21 00:00:00,529.78,2006,03,21
8626,2272,2006-03-22 00:00:00,533.51,2006,03,22
8627,2273,2006-03-23 00:00:00,532.05,2006,03,23
8628,2274,2006-03-24 00:00:00,531.15,2006,03,24
8629,2275,2006-03-25 00:00:00,,2006,03,25
8630,2276,2006-03-26 00:00:00,,2006,03,26
8631,2277,2006-03-27 00:00:00,533.53,2006,03,27
8632,2278,2006-03-28 00:00:00,535.0,2006,03,28
8633,2279,2006-03-29 00:00:00,536.16,2006,03,29
8634,2280,2006-03-30 00:00:00,534.81,2006,03,30
8635,2281,2006-03-31 00:00:00,527.7,2006,03,31
8636,2282,2006-04-01 00:00:00,,2006,04,01
8637,2283,2006-04-02 00:00:00,,2006,04,02
8638,2284,2006-04-03 00:00:00,526.18,2006,04,03
8639,2285,2006-04-04 00:00:00,525.4,2006,04,04
8640,2286,2006-04-05 00:00:00,521.03,2006,04,05
8641,2287,2006-04-06 00:00:00,520.72,2006,04,06
8642,2288,2006-04-07 00:00:00,519.17,2006,04,07
8643,2289,2006-04-08 00:00:00,,2006,04,08
8644,2290,2006-04-09 00:00:00,,2006,04,09
8645,2291,2006-04-10 00:00:00,518.77,2006,04,10
8646,2292,2006-04-11 00:00:00,517.83,2006,04,11
8647,2293,2006-04-12 00:00:00,516.08,2006,04,12
8648,2294,2006-04-13 00:00:00,512.44,2006,04,13
8649,2295,2006-04-14 00:00:00,,2006,04,14
8650,2296,2006-04-15 00:00:00,,2006,04,15
8651,2297,2006-04-16 00:00:00,,2006,04,16
8652,2298,2006-04-17 00:00:00,514.83,2006,04,17
8653,2299,2006-04-18 00:00:00,511.53,2006,04,18
8654,2300,2006-04-19 00:00:00,511.44,2006,04,19
8655,2301,2006-04-20 00:00:00,513.54,2006,04,20
8656,2302,2006-04-21 00:00:00,517.35,2006,04,21
8657,2303,2006-04-22 00:00:00,,2006,04,22
8658,2304,2006-04-23 00:00:00,,2006,04,23
8659,2305,2006-04-24 00:00:00,516.34,2006,04,24
8660,2306,2006-04-25 00:00:00,514.91,2006,04,25
8661,2307,2006-04-26 00:00:00,515.35,2006,04,26
8662,2308,2006-04-27 00:00:00,517.67,2006,04,27
8663,2309,2006-04-28 00:00:00,518.62,2006,04,28
8664,2310,2006-04-29 00:00:00,,2006,04,29
8665,2311,2006-04-30 00:00:00,,2006,04,30
8666,2312,2006-05-01 00:00:00,,2006,05,01
8667,2313,2006-05-02 00:00:00,514.97,2006,05,02
8668,2314,2006-05-03 00:00:00,515.87,2006,05,03
8669,2315,2006-05-04 00:00:00,517.04,2006,05,04
8670,2316,2006-05-05 00:00:00,514.46,2006,05,05
8671,2317,2006-05-06 00:00:00,,2006,05,06
8672,2318,2006-05-07 00:00:00,,2006,05,07
8673,2319,2006-05-08 00:00:00,513.38,2006,05,08
8674,2320,2006-05-09 00:00:00,513.5,2006,05,09
8675,2321,2006-05-10 00:00:00,515.61,2006,05,10
8676,2322,2006-05-11 00:00:00,512.76,2006,05,11
8677,2323,2006-05-12 00:00:00,513.5,2006,05,12
8678,2324,2006-05-13 00:00:00,,2006,05,13
8679,2325,2006-05-14 00:00:00,,2006,05,14
8680,2326,2006-05-15 00:00:00,516.35,2006,05,15
8681,2327,2006-05-16 00:00:00,521.72,2006,05,16
8682,2328,2006-05-17 00:00:00,518.77,2006,05,17
8683,2329,2006-05-18 00:00:00,521.3,2006,05,18
