,index,Periodo,1.Dólar observado,year,mes,dia
14025,366,2021-01-01 00:00:00,,2021,01,01
14026,367,2021-01-02 00:00:00,,2021,01,02
14027,368,2021-01-03 00:00:00,,2021,01,03
14028,369,2021-01-04 00:00:00,710.95,2021,01,04
14029,370,2021-01-05 00:00:00,702.93,2021,01,05
14030,371,2021-01-06 00:00:00,702.29,2021,01,06
14031,372,2021-01-07 00:00:00,696.18,2021,01,07
14032,373,2021-01-08 00:00:00,709.99,2021,01,08
14033,374,2021-01-09 00:00:00,,2021,01,09
14034,375,2021-01-10 00:00:00,,2021,01,10
14035,376,2021-01-11 00:00:00,713.28,2021,01,11
14036,377,2021-01-12 00:00:00,718.89,2021,01,12
14037,378,2021-01-13 00:00:00,725.24,2021,01,13
14038,379,2021-01-14 00:00:00,739.72,2021,01,14
14039,380,2021-01-15 00:00:00,735.35,2021,01,15
14040,381,2021-01-16 00:00:00,,2021,01,16
14041,382,2021-01-17 00:00:00,,2021,01,17
14042,383,2021-01-18 00:00:00,735.06,2021,01,18
14043,384,2021-01-19 00:00:00,736.11,2021,01,19
14044,385,2021-01-20 00:00:00,733.73,2021,01,20
14045,386,2021-01-21 00:00:00,730.38,2021,01,21
14046,387,2021-01-22 00:00:00,715.56,2021,01,22
14047,388,2021-01-23 00:00:00,,2021,01,23
14048,389,2021-01-24 00:00:00,,2021,01,24
14049,390,2021-01-25 00:00:00,724.26,2021,01,25
14050,391,2021-01-26 00:00:00,731.92,2021,01,26
14051,392,2021-01-27 00:00:00,731.0,2021,01,27
14052,393,2021-01-28 00:00:00,736.88,2021,01,28
14053,394,2021-01-29 00:00:00,741.4,2021,01,29
14054,395,2021-01-30 00:00:00,,2021,01,30
14055,396,2021-01-31 00:00:00,,2021,01,31
14056,397,2021-02-01 00:00:00,734.62,2021,02,01
14057,398,2021-02-02 00:00:00,731.66,2021,02,02
14058,399,2021-02-03 00:00:00,734.86,2021,02,03
14059,400,2021-02-04 00:00:00,730.53,2021,02,04
14060,401,2021-02-05 00:00:00,737.23,2021,02,05
