,index,Periodo,1.Dólar observado,year,mes,dia
2702,0,1990-01-01 00:00:00,,1990,01,01
2703,1,1990-01-02 00:00:00,297.37,1990,01,02
2704,2,1990-01-03 00:00:00,297.32,1990,01,03
2705,3,1990-01-04 00:00:00,297.65,1990,01,04
2706,4,1990-01-05 00:00:00,297.66,1990,01,05
2707,5,1990-01-06 00:00:00,,1990,01,06
2708,6,1990-01-07 00:00:00,,1990,01,07
2709,7,1990-01-08 00:00:00,298.18,1990,01,08
2710,8,1990-01-09 00:00:00,297.82,1990,01,09
2711,9,1990-01-10 00:00:00,298.11,1990,01,10
2712,10,1990-01-11 00:00:00,297.86,1990,01,11
2713,11,1990-01-12 00:00:00,297.27,1990,01,12
2714,12,1990-01-13 00:00:00,,1990,01,13
2715,13,1990-01-14 00:00:00,,1990,01,14
2716,14,1990-01-15 00:00:00,297.1,1990,01,15
2717,15,1990-01-16 00:00:00,293.9,1990,01,16
2718,16,1990-01-17 00:00:00,293.74,1990,01,17
2719,17,1990-01-18 00:00:00,294.78,1990,01,18
2720,18,1990-01-19 00:00:00,296.84,1990,01,19
2721,19,1990-01-20 00:00:00,,1990,01,20
2722,20,1990-01-21 00:00:00,,1990,01,21
2723,21,1990-01-22 00:00:00,296.54,1990,01,22
2724,22,1990-01-23 00:00:00,296.66,1990,01,23
2725,23,1990-01-24 00:00:00,296.93,1990,01,24
2726,24,1990-01-25 00:00:00,297.13,1990,01,25
2727,25,1990-01-26 00:00:00,296.79,1990,01,26
2728,26,1990-01-27 00:00:00,,1990,01,27
2729,27,1990-01-28 00:00:00,,1990,01,28
2730,28,1990-01-29 00:00:00,296.96,1990,01,29
2731,29,1990-01-30 00:00:00,296.64,1990,01,30
2732,30,1990-01-31 00:00:00,295.4,1990,01,31
2733,31,1990-02-01 00:00:00,295.58,1990,02,01
2734,32,1990-02-02 00:00:00,295.03,1990,02,02
2735,33,1990-02-03 00:00:00,,1990,02,03
2736,34,1990-02-04 00:00:00,,1990,02,04
2737,35,1990-02-05 00:00:00,295.29,1990,02,05
2738,36,1990-02-06 00:00:00,294.98,1990,02,06
2739,37,1990-02-07 00:00:00,294.59,1990,02,07
2740,38,1990-02-08 00:00:00,293.08,1990,02,08
2741,39,1990-02-09 00:00:00,290.61,1990,02,09
2742,40,1990-02-10 00:00:00,,1990,02,10
2743,41,1990-02-11 00:00:00,,1990,02,11
2744,42,1990-02-12 00:00:00,287.86,1990,02,12
2745,43,1990-02-13 00:00:00,282.94,1990,02,13
2746,44,1990-02-14 00:00:00,280.88,1990,02,14
2747,45,1990-02-15 00:00:00,285.98,1990,02,15
2748,46,1990-02-16 00:00:00,288.8,1990,02,16
2749,47,1990-02-17 00:00:00,,1990,02,17
2750,48,1990-02-18 00:00:00,,1990,02,18
2751,49,1990-02-19 00:00:00,293.51,1990,02,19
2752,50,1990-02-20 00:00:00,294.59,1990,02,20
2753,51,1990-02-21 00:00:00,298.2,1990,02,21
2754,52,1990-02-22 00:00:00,298.84,1990,02,22
2755,53,1990-02-23 00:00:00,294.06,1990,02,23
2756,54,1990-02-24 00:00:00,,1990,02,24
2757,55,1990-02-25 00:00:00,,1990,02,25
2758,56,1990-02-26 00:00:00,293.72,1990,02,26
2759,57,1990-02-27 00:00:00,295.24,1990,02,27
2760,58,1990-02-28 00:00:00,295.48,1990,02,28
2761,59,1990-03-01 00:00:00,295.18,1990,03,01
2762,60,1990-03-02 00:00:00,294.05,1990,03,02
2763,61,1990-03-03 00:00:00,,1990,03,03
2764,62,1990-03-04 00:00:00,,1990,03,04
2765,63,1990-03-05 00:00:00,294.38,1990,03,05
2766,64,1990-03-06 00:00:00,294.68,1990,03,06
2767,65,1990-03-07 00:00:00,294.93,1990,03,07
2768,66,1990-03-08 00:00:00,294.63,1990,03,08
2769,67,1990-03-09 00:00:00,294.31,1990,03,09
2770,68,1990-03-10 00:00:00,,1990,03,10
2771,69,1990-03-11 00:00:00,,1990,03,11
2772,70,1990-03-12 00:00:00,295.15,1990,03,12
2773,71,1990-03-13 00:00:00,295.31,1990,03,13
2774,72,1990-03-14 00:00:00,295.11,1990,03,14
2775,73,1990-03-15 00:00:00,294.85,1990,03,15
2776,74,1990-03-16 00:00:00,294.85,1990,03,16
2777,75,1990-03-17 00:00:00,,1990,03,17
2778,76,1990-03-18 00:00:00,,1990,03,18
2779,77,1990-03-19 00:00:00,295.51,1990,03,19
2780,78,1990-03-20 00:00:00,295.47,1990,03,20
2781,79,1990-03-21 00:00:00,297.75,1990,03,21
2782,80,1990-03-22 00:00:00,299.73,1990,03,22
2783,81,1990-03-23 00:00:00,300.94,1990,03,23
2784,82,1990-03-24 00:00:00,,1990,03,24
2785,83,1990-03-25 00:00:00,,1990,03,25
2786,84,1990-03-26 00:00:00,301.73,1990,03,26
2787,85,1990-03-27 00:00:00,300.77,1990,03,27
2788,86,1990-03-28 00:00:00,301.42,1990,03,28
2789,87,1990-03-29 00:00:00,298.2,1990,03,29
2790,88,1990-03-30 00:00:00,297.64,1990,03,30
2791,89,1990-03-31 00:00:00,,1990,03,31
2792,90,1990-04-01 00:00:00,,1990,04,01
2793,91,1990-04-02 00:00:00,296.98,1990,04,02
2794,92,1990-04-03 00:00:00,296.07,1990,04,03
2795,93,1990-04-04 00:00:00,296.54,1990,04,04
2796,94,1990-04-05 00:00:00,296.71,1990,04,05
2797,95,1990-04-06 00:00:00,296.37,1990,04,06
2798,96,1990-04-07 00:00:00,,1990,04,07
2799,97,1990-04-08 00:00:00,,1990,04,08
2800,98,1990-04-09 00:00:00,296.49,1990,04,09
2801,99,1990-04-10 00:00:00,295.88,1990,04,10
2802,100,1990-04-11 00:00:00,295.05,1990,04,11
2803,101,1990-04-12 00:00:00,294.63,1990,04,12
2804,102,1990-04-13 00:00:00,,1990,04,13
2805,103,1990-04-14 00:00:00,,1990,04,14
2806,104,1990-04-15 00:00:00,,1990,04,15
2807,105,1990-04-16 00:00:00,295.07,1990,04,16
2808,106,1990-04-17 00:00:00,295.66,1990,04,17
2809,107,1990-04-18 00:00:00,295.92,1990,04,18
2810,108,1990-04-19 00:00:00,296.84,1990,04,19
2811,109,1990-04-20 00:00:00,297.3,1990,04,20
2812,110,1990-04-21 00:00:00,,1990,04,21
2813,111,1990-04-22 00:00:00,,1990,04,22
2814,112,1990-04-23 00:00:00,297.04,1990,04,23
2815,113,1990-04-24 00:00:00,297.13,1990,04,24
2816,114,1990-04-25 00:00:00,297.23,1990,04,25
2817,115,1990-04-26 00:00:00,297.15,1990,04,26
2818,116,1990-04-27 00:00:00,297.03,1990,04,27
2819,117,1990-04-28 00:00:00,,1990,04,28
2820,118,1990-04-29 00:00:00,,1990,04,29
2821,119,1990-04-30 00:00:00,297.14,1990,04,30
2822,120,1990-05-01 00:00:00,,1990,05,01
2823,121,1990-05-02 00:00:00,296.92,1990,05,02
2824,122,1990-05-03 00:00:00,296.73,1990,05,03
2825,123,1990-05-04 00:00:00,295.83,1990,05,04
2826,124,1990-05-05 00:00:00,,1990,05,05
2827,125,1990-05-06 00:00:00,,1990,05,06
2828,126,1990-05-07 00:00:00,295.81,1990,05,07
2829,127,1990-05-08 00:00:00,295.75,1990,05,08
2830,128,1990-05-09 00:00:00,295.77,1990,05,09
2831,129,1990-05-10 00:00:00,296.42,1990,05,10
2832,130,1990-05-11 00:00:00,296.23,1990,05,11
2833,131,1990-05-12 00:00:00,,1990,05,12
2834,132,1990-05-13 00:00:00,,1990,05,13
2835,133,1990-05-14 00:00:00,296.5,1990,05,14
2836,134,1990-05-15 00:00:00,297.41,1990,05,15
2837,135,1990-05-16 00:00:00,297.88,1990,05,16
2838,136,1990-05-17 00:00:00,298.37,1990,05,17
2839,137,1990-05-18 00:00:00,297.55,1990,05,18
2840,138,1990-05-19 00:00:00,,1990,05,19
2841,139,1990-05-20 00:00:00,,1990,05,20
2842,140,1990-05-21 00:00:00,,1990,05,21
2843,141,1990-05-22 00:00:00,297.59,1990,05,22
2844,142,1990-05-23 00:00:00,297.76,1990,05,23
2845,143,1990-05-24 00:00:00,297.8,1990,05,24
2846,144,1990-05-25 00:00:00,297.44,1990,05,25
2847,145,1990-05-26 00:00:00,,1990,05,26
2848,146,1990-05-27 00:00:00,,1990,05,27
2849,147,1990-05-28 00:00:00,297.25,1990,05,28
2850,148,1990-05-29 00:00:00,297.13,1990,05,29
2851,149,1990-05-30 00:00:00,297.14,1990,05,30
2852,150,1990-05-31 00:00:00,297.11,1990,05,31
2853,151,1990-06-01 00:00:00,296.56,1990,06,01
2854,152,1990-06-02 00:00:00,,1990,06,02
