,index,Periodo,1.Dólar observado,year,mes,dia
3798,1096,1993-01-01 00:00:00,,1993,01,01
3799,1097,1993-01-02 00:00:00,,1993,01,02
3800,1098,1993-01-03 00:00:00,,1993,01,03
3801,1099,1993-01-04 00:00:00,382.12,1993,01,04
3802,1100,1993-01-05 00:00:00,383.57,1993,01,05
3803,1101,1993-01-06 00:00:00,383.64,1993,01,06
3804,1102,1993-01-07 00:00:00,383.32,1993,01,07
3805,1103,1993-01-08 00:00:00,383.59,1993,01,08
3806,1104,1993-01-09 00:00:00,,1993,01,09
3807,1105,1993-01-10 00:00:00,,1993,01,10
3808,1106,1993-01-11 00:00:00,384.83,1993,01,11
3809,1107,1993-01-12 00:00:00,384.08,1993,01,12
3810,1108,1993-01-13 00:00:00,383.64,1993,01,13
3811,1109,1993-01-14 00:00:00,384.74,1993,01,14
3812,1110,1993-01-15 00:00:00,384.35,1993,01,15
3813,1111,1993-01-16 00:00:00,,1993,01,16
3814,1112,1993-01-17 00:00:00,,1993,01,17
3815,1113,1993-01-18 00:00:00,384.24,1993,01,18
3816,1114,1993-01-19 00:00:00,383.91,1993,01,19
3817,1115,1993-01-20 00:00:00,383.56,1993,01,20
3818,1116,1993-01-21 00:00:00,382.97,1993,01,21
3819,1117,1993-01-22 00:00:00,383.66,1993,01,22
3820,1118,1993-01-23 00:00:00,,1993,01,23
3821,1119,1993-01-24 00:00:00,,1993,01,24
3822,1120,1993-01-25 00:00:00,384.04,1993,01,25
3823,1121,1993-01-26 00:00:00,383.38,1993,01,26
3824,1122,1993-01-27 00:00:00,383.93,1993,01,27
3825,1123,1993-01-28 00:00:00,386.12,1993,01,28
3826,1124,1993-01-29 00:00:00,384.82,1993,01,29
3827,1125,1993-01-30 00:00:00,,1993,01,30
3828,1126,1993-01-31 00:00:00,,1993,01,31
3829,1127,1993-02-01 00:00:00,384.37,1993,02,01
3830,1128,1993-02-02 00:00:00,385.02,1993,02,02
3831,1129,1993-02-03 00:00:00,385.82,1993,02,03
3832,1130,1993-02-04 00:00:00,387.0,1993,02,04
3833,1131,1993-02-05 00:00:00,388.0,1993,02,05
3834,1132,1993-02-06 00:00:00,,1993,02,06
3835,1133,1993-02-07 00:00:00,,1993,02,07
3836,1134,1993-02-08 00:00:00,388.89,1993,02,08
3837,1135,1993-02-09 00:00:00,388.43,1993,02,09
3838,1136,1993-02-10 00:00:00,388.48,1993,02,10
3839,1137,1993-02-11 00:00:00,387.53,1993,02,11
3840,1138,1993-02-12 00:00:00,387.73,1993,02,12
3841,1139,1993-02-13 00:00:00,,1993,02,13
3842,1140,1993-02-14 00:00:00,,1993,02,14
3843,1141,1993-02-15 00:00:00,387.36,1993,02,15
3844,1142,1993-02-16 00:00:00,387.67,1993,02,16
3845,1143,1993-02-17 00:00:00,387.65,1993,02,17
3846,1144,1993-02-18 00:00:00,387.75,1993,02,18
3847,1145,1993-02-19 00:00:00,388.39,1993,02,19
3848,1146,1993-02-20 00:00:00,,1993,02,20
3849,1147,1993-02-21 00:00:00,,1993,02,21
3850,1148,1993-02-22 00:00:00,388.35,1993,02,22
3851,1149,1993-02-23 00:00:00,388.86,1993,02,23
3852,1150,1993-02-24 00:00:00,389.9,1993,02,24
3853,1151,1993-02-25 00:00:00,390.17,1993,02,25
3854,1152,1993-02-26 00:00:00,390.84,1993,02,26
3855,1153,1993-02-27 00:00:00,,1993,02,27
3856,1154,1993-02-28 00:00:00,,1993,02,28
