,index,Periodo,1.Dólar observado,year,mes,dia
4163,1461,1994-01-01 00:00:00,,1994,01,01
4164,1462,1994-01-02 00:00:00,,1994,01,02
4165,1463,1994-01-03 00:00:00,428.47,1994,01,03
4166,1464,1994-01-04 00:00:00,429.1,1994,01,04
4167,1465,1994-01-05 00:00:00,431.08,1994,01,05
4168,1466,1994-01-06 00:00:00,431.68,1994,01,06
4169,1467,1994-01-07 00:00:00,430.62,1994,01,07
4170,1468,1994-01-08 00:00:00,,1994,01,08
4171,1469,1994-01-09 00:00:00,,1994,01,09
4172,1470,1994-01-10 00:00:00,429.63,1994,01,10
4173,1471,1994-01-11 00:00:00,429.59,1994,01,11
4174,1472,1994-01-12 00:00:00,428.93,1994,01,12
4175,1473,1994-01-13 00:00:00,429.08,1994,01,13
4176,1474,1994-01-14 00:00:00,430.13,1994,01,14
4177,1475,1994-01-15 00:00:00,,1994,01,15
4178,1476,1994-01-16 00:00:00,,1994,01,16
4179,1477,1994-01-17 00:00:00,430.14,1994,01,17
4180,1478,1994-01-18 00:00:00,430.27,1994,01,18
4181,1479,1994-01-19 00:00:00,430.6,1994,01,19
4182,1480,1994-01-20 00:00:00,430.68,1994,01,20
4183,1481,1994-01-21 00:00:00,430.95,1994,01,21
4184,1482,1994-01-22 00:00:00,,1994,01,22
4185,1483,1994-01-23 00:00:00,,1994,01,23
4186,1484,1994-01-24 00:00:00,432.78,1994,01,24
4187,1485,1994-01-25 00:00:00,433.69,1994,01,25
4188,1486,1994-01-26 00:00:00,431.32,1994,01,26
4189,1487,1994-01-27 00:00:00,430.02,1994,01,27
4190,1488,1994-01-28 00:00:00,429.94,1994,01,28
4191,1489,1994-01-29 00:00:00,,1994,01,29
4192,1490,1994-01-30 00:00:00,,1994,01,30
4193,1491,1994-01-31 00:00:00,430.65,1994,01,31
4194,1492,1994-02-01 00:00:00,431.04,1994,02,01
4195,1493,1994-02-02 00:00:00,430.99,1994,02,02
4196,1494,1994-02-03 00:00:00,430.04,1994,02,03
4197,1495,1994-02-04 00:00:00,429.24,1994,02,04
4198,1496,1994-02-05 00:00:00,,1994,02,05
4199,1497,1994-02-06 00:00:00,,1994,02,06
4200,1498,1994-02-07 00:00:00,429.48,1994,02,07
4201,1499,1994-02-08 00:00:00,429.14,1994,02,08
4202,1500,1994-02-09 00:00:00,428.89,1994,02,09
4203,1501,1994-02-10 00:00:00,427.72,1994,02,10
4204,1502,1994-02-11 00:00:00,427.06,1994,02,11
4205,1503,1994-02-12 00:00:00,,1994,02,12
4206,1504,1994-02-13 00:00:00,,1994,02,13
4207,1505,1994-02-14 00:00:00,428.54,1994,02,14
4208,1506,1994-02-15 00:00:00,428.92,1994,02,15
4209,1507,1994-02-16 00:00:00,428.47,1994,02,16
4210,1508,1994-02-17 00:00:00,427.63,1994,02,17
4211,1509,1994-02-18 00:00:00,427.44,1994,02,18
4212,1510,1994-02-19 00:00:00,,1994,02,19
4213,1511,1994-02-20 00:00:00,,1994,02,20
4214,1512,1994-02-21 00:00:00,427.81,1994,02,21
4215,1513,1994-02-22 00:00:00,427.13,1994,02,22
4216,1514,1994-02-23 00:00:00,427.71,1994,02,23
4217,1515,1994-02-24 00:00:00,428.68,1994,02,24
4218,1516,1994-02-25 00:00:00,428.43,1994,02,25
4219,1517,1994-02-26 00:00:00,,1994,02,26
4220,1518,1994-02-27 00:00:00,,1994,02,27
4221,1519,1994-02-28 00:00:00,429.47,1994,02,28
4222,1520,1994-03-01 00:00:00,429.38,1994,03,01
4223,1521,1994-03-02 00:00:00,428.93,1994,03,02
4224,1522,1994-03-03 00:00:00,431.03,1994,03,03
4225,1523,1994-03-04 00:00:00,432.64,1994,03,04
4226,1524,1994-03-05 00:00:00,,1994,03,05
4227,1525,1994-03-06 00:00:00,,1994,03,06
4228,1526,1994-03-07 00:00:00,433.35,1994,03,07
4229,1527,1994-03-08 00:00:00,432.28,1994,03,08
4230,1528,1994-03-09 00:00:00,431.31,1994,03,09
4231,1529,1994-03-10 00:00:00,430.88,1994,03,10
4232,1530,1994-03-11 00:00:00,432.09,1994,03,11
4233,1531,1994-03-12 00:00:00,,1994,03,12
4234,1532,1994-03-13 00:00:00,,1994,03,13
4235,1533,1994-03-14 00:00:00,432.52,1994,03,14
4236,1534,1994-03-15 00:00:00,431.7,1994,03,15
4237,1535,1994-03-16 00:00:00,431.23,1994,03,16
4238,1536,1994-03-17 00:00:00,431.22,1994,03,17
4239,1537,1994-03-18 00:00:00,430.52,1994,03,18
4240,1538,1994-03-19 00:00:00,,1994,03,19
4241,1539,1994-03-20 00:00:00,,1994,03,20
4242,1540,1994-03-21 00:00:00,430.08,1994,03,21
4243,1541,1994-03-22 00:00:00,430.11,1994,03,22
4244,1542,1994-03-23 00:00:00,430.28,1994,03,23
4245,1543,1994-03-24 00:00:00,429.58,1994,03,24
4246,1544,1994-03-25 00:00:00,428.49,1994,03,25
4247,1545,1994-03-26 00:00:00,,1994,03,26
4248,1546,1994-03-27 00:00:00,,1994,03,27
4249,1547,1994-03-28 00:00:00,428.51,1994,03,28
4250,1548,1994-03-29 00:00:00,429.16,1994,03,29
4251,1549,1994-03-30 00:00:00,428.1,1994,03,30
4252,1550,1994-03-31 00:00:00,427.0,1994,03,31
4253,1551,1994-04-01 00:00:00,,1994,04,01
4254,1552,1994-04-02 00:00:00,,1994,04,02
4255,1553,1994-04-03 00:00:00,,1994,04,03
4256,1554,1994-04-04 00:00:00,426.89,1994,04,04
4257,1555,1994-04-05 00:00:00,426.57,1994,04,05
