,index,Periodo,1.Dólar observado,year,mes,dia
5989,3287,1999-01-01 00:00:00,,1999,01,01
5990,3288,1999-01-02 00:00:00,,1999,01,02
5991,3289,1999-01-03 00:00:00,,1999,01,03
5992,3290,1999-01-04 00:00:00,472.41,1999,01,04
5993,3291,1999-01-05 00:00:00,471.61,1999,01,05
5994,3292,1999-01-06 00:00:00,470.57,1999,01,06
5995,3293,1999-01-07 00:00:00,468.69,1999,01,07
5996,3294,1999-01-08 00:00:00,470.88,1999,01,08
5997,3295,1999-01-09 00:00:00,,1999,01,09
5998,3296,1999-01-10 00:00:00,,1999,01,10
5999,3297,1999-01-11 00:00:00,470.23,1999,01,11
6000,3298,1999-01-12 00:00:00,471.12,1999,01,12
6001,3299,1999-01-13 00:00:00,473.36,1999,01,13
6002,3300,1999-01-14 00:00:00,477.96,1999,01,14
6003,3301,1999-01-15 00:00:00,476.01,1999,01,15
6004,3302,1999-01-16 00:00:00,,1999,01,16
6005,3303,1999-01-17 00:00:00,,1999,01,17
6006,3304,1999-01-18 00:00:00,478.77,1999,01,18
6007,3305,1999-01-19 00:00:00,476.91,1999,01,19
6008,3306,1999-01-20 00:00:00,478.54,1999,01,20
6009,3307,1999-01-21 00:00:00,478.51,1999,01,21
6010,3308,1999-01-22 00:00:00,478.38,1999,01,22
6011,3309,1999-01-23 00:00:00,,1999,01,23
6012,3310,1999-01-24 00:00:00,,1999,01,24
6013,3311,1999-01-25 00:00:00,479.37,1999,01,25
6014,3312,1999-01-26 00:00:00,478.34,1999,01,26
6015,3313,1999-01-27 00:00:00,478.28,1999,01,27
6016,3314,1999-01-28 00:00:00,480.44,1999,01,28
6017,3315,1999-01-29 00:00:00,483.25,1999,01,29
6018,3316,1999-01-30 00:00:00,,1999,01,30
6019,3317,1999-01-31 00:00:00,,1999,01,31
6020,3318,1999-02-01 00:00:00,488.34,1999,02,01
6021,3319,1999-02-02 00:00:00,488.71,1999,02,02
6022,3320,1999-02-03 00:00:00,490.99,1999,02,03
6023,3321,1999-02-04 00:00:00,492.44,1999,02,04
6024,3322,1999-02-05 00:00:00,489.92,1999,02,05
6025,3323,1999-02-06 00:00:00,,1999,02,06
6026,3324,1999-02-07 00:00:00,,1999,02,07
6027,3325,1999-02-08 00:00:00,488.01,1999,02,08
6028,3326,1999-02-09 00:00:00,489.75,1999,02,09
6029,3327,1999-02-10 00:00:00,492.53,1999,02,10
6030,3328,1999-02-11 00:00:00,492.7,1999,02,11
6031,3329,1999-02-12 00:00:00,493.26,1999,02,12
6032,3330,1999-02-13 00:00:00,,1999,02,13
6033,3331,1999-02-14 00:00:00,,1999,02,14
6034,3332,1999-02-15 00:00:00,493.47,1999,02,15
6035,3333,1999-02-16 00:00:00,496.64,1999,02,16
6036,3334,1999-02-17 00:00:00,497.57,1999,02,17
6037,3335,1999-02-18 00:00:00,497.71,1999,02,18
6038,3336,1999-02-19 00:00:00,496.54,1999,02,19
6039,3337,1999-02-20 00:00:00,,1999,02,20
6040,3338,1999-02-21 00:00:00,,1999,02,21
6041,3339,1999-02-22 00:00:00,495.88,1999,02,22
6042,3340,1999-02-23 00:00:00,494.29,1999,02,23
6043,3341,1999-02-24 00:00:00,494.82,1999,02,24
6044,3342,1999-02-25 00:00:00,496.66,1999,02,25
6045,3343,1999-02-26 00:00:00,498.74,1999,02,26
6046,3344,1999-02-27 00:00:00,,1999,02,27
6047,3345,1999-02-28 00:00:00,,1999,02,28
6048,3346,1999-03-01 00:00:00,501.15,1999,03,01
6049,3347,1999-03-02 00:00:00,502.46,1999,03,02
6050,3348,1999-03-03 00:00:00,502.35,1999,03,03
6051,3349,1999-03-04 00:00:00,500.55,1999,03,04
6052,3350,1999-03-05 00:00:00,496.69,1999,03,05
6053,3351,1999-03-06 00:00:00,,1999,03,06
6054,3352,1999-03-07 00:00:00,,1999,03,07
6055,3353,1999-03-08 00:00:00,499.38,1999,03,08
6056,3354,1999-03-09 00:00:00,495.12,1999,03,09
6057,3355,1999-03-10 00:00:00,493.1,1999,03,10
6058,3356,1999-03-11 00:00:00,492.54,1999,03,11
6059,3357,1999-03-12 00:00:00,489.76,1999,03,12
