,index,Periodo,1.Dólar observado,year,mes,dia
3067,365,1991-01-01 00:00:00,,1991,01,01
3068,366,1991-01-02 00:00:00,337.09,1991,01,02
3069,367,1991-01-03 00:00:00,336.98,1991,01,03
3070,368,1991-01-04 00:00:00,336.67,1991,01,04
3071,369,1991-01-05 00:00:00,,1991,01,05
3072,370,1991-01-06 00:00:00,,1991,01,06
3073,371,1991-01-07 00:00:00,336.77,1991,01,07
3074,372,1991-01-08 00:00:00,336.87,1991,01,08
3075,373,1991-01-09 00:00:00,336.83,1991,01,09
3076,374,1991-01-10 00:00:00,336.88,1991,01,10
3077,375,1991-01-11 00:00:00,336.96,1991,01,11
3078,376,1991-01-12 00:00:00,,1991,01,12
3079,377,1991-01-13 00:00:00,,1991,01,13
3080,378,1991-01-14 00:00:00,337.05,1991,01,14
3081,379,1991-01-15 00:00:00,337.16,1991,01,15
3082,380,1991-01-16 00:00:00,337.65,1991,01,16
3083,381,1991-01-17 00:00:00,337.77,1991,01,17
3084,382,1991-01-18 00:00:00,337.76,1991,01,18
3085,383,1991-01-19 00:00:00,,1991,01,19
3086,384,1991-01-20 00:00:00,,1991,01,20
3087,385,1991-01-21 00:00:00,337.89,1991,01,21
3088,386,1991-01-22 00:00:00,337.47,1991,01,22
3089,387,1991-01-23 00:00:00,337.46,1991,01,23
3090,388,1991-01-24 00:00:00,337.25,1991,01,24
3091,389,1991-01-25 00:00:00,337.19,1991,01,25
3092,390,1991-01-26 00:00:00,,1991,01,26
3093,391,1991-01-27 00:00:00,,1991,01,27
3094,392,1991-01-28 00:00:00,337.38,1991,01,28
3095,393,1991-01-29 00:00:00,337.29,1991,01,29
3096,394,1991-01-30 00:00:00,337.32,1991,01,30
3097,395,1991-01-31 00:00:00,337.38,1991,01,31
3098,396,1991-02-01 00:00:00,337.34,1991,02,01
3099,397,1991-02-02 00:00:00,,1991,02,02
3100,398,1991-02-03 00:00:00,,1991,02,03
3101,399,1991-02-04 00:00:00,337.41,1991,02,04
3102,400,1991-02-05 00:00:00,337.39,1991,02,05
3103,401,1991-02-06 00:00:00,337.4,1991,02,06
3104,402,1991-02-07 00:00:00,337.39,1991,02,07
3105,403,1991-02-08 00:00:00,337.38,1991,02,08
3106,404,1991-02-09 00:00:00,,1991,02,09
3107,405,1991-02-10 00:00:00,,1991,02,10
3108,406,1991-02-11 00:00:00,337.47,1991,02,11
3109,407,1991-02-12 00:00:00,337.5,1991,02,12
3110,408,1991-02-13 00:00:00,337.48,1991,02,13
3111,409,1991-02-14 00:00:00,337.49,1991,02,14
3112,410,1991-02-15 00:00:00,337.44,1991,02,15
3113,411,1991-02-16 00:00:00,,1991,02,16
3114,412,1991-02-17 00:00:00,,1991,02,17
3115,413,1991-02-18 00:00:00,337.74,1991,02,18
3116,414,1991-02-19 00:00:00,337.58,1991,02,19
3117,415,1991-02-20 00:00:00,337.62,1991,02,20
3118,416,1991-02-21 00:00:00,337.6,1991,02,21
3119,417,1991-02-22 00:00:00,337.57,1991,02,22
3120,418,1991-02-23 00:00:00,,1991,02,23
3121,419,1991-02-24 00:00:00,,1991,02,24
3122,420,1991-02-25 00:00:00,337.72,1991,02,25
3123,421,1991-02-26 00:00:00,337.65,1991,02,26
3124,422,1991-02-27 00:00:00,337.68,1991,02,27
3125,423,1991-02-28 00:00:00,337.67,1991,02,28
3126,424,1991-03-01 00:00:00,337.66,1991,03,01
3127,425,1991-03-02 00:00:00,,1991,03,02
3128,426,1991-03-03 00:00:00,,1991,03,03
3129,427,1991-03-04 00:00:00,338.33,1991,03,04
3130,428,1991-03-05 00:00:00,339.07,1991,03,05
3131,429,1991-03-06 00:00:00,339.65,1991,03,06
3132,430,1991-03-07 00:00:00,339.11,1991,03,07
3133,431,1991-03-08 00:00:00,338.82,1991,03,08
3134,432,1991-03-09 00:00:00,,1991,03,09
3135,433,1991-03-10 00:00:00,,1991,03,10
3136,434,1991-03-11 00:00:00,338.99,1991,03,11
3137,435,1991-03-12 00:00:00,338.98,1991,03,12
3138,436,1991-03-13 00:00:00,338.59,1991,03,13
3139,437,1991-03-14 00:00:00,338.6,1991,03,14
3140,438,1991-03-15 00:00:00,338.67,1991,03,15
3141,439,1991-03-16 00:00:00,,1991,03,16
3142,440,1991-03-17 00:00:00,,1991,03,17
3143,441,1991-03-18 00:00:00,338.89,1991,03,18
3144,442,1991-03-19 00:00:00,339.52,1991,03,19
3145,443,1991-03-20 00:00:00,339.89,1991,03,20
3146,444,1991-03-21 00:00:00,340.36,1991,03,21
3147,445,1991-03-22 00:00:00,341.8,1991,03,22
3148,446,1991-03-23 00:00:00,,1991,03,23
3149,447,1991-03-24 00:00:00,,1991,03,24
3150,448,1991-03-25 00:00:00,343.15,1991,03,25
3151,449,1991-03-26 00:00:00,345.43,1991,03,26
3152,450,1991-03-27 00:00:00,344.87,1991,03,27
3153,451,1991-03-28 00:00:00,344.38,1991,03,28
3154,452,1991-03-29 00:00:00,,1991,03,29
3155,453,1991-03-30 00:00:00,,1991,03,30
3156,454,1991-03-31 00:00:00,,1991,03,31
3157,455,1991-04-01 00:00:00,344.1,1991,04,01
