,index,Periodo,1.Dólar observado,year,mes,dia
10372,365,2011-01-01 00:00:00,,2011,01,01
10373,366,2011-01-02 00:00:00,,2011,01,02
10374,367,2011-01-03 00:00:00,468.01,2011,01,03
10375,368,2011-01-04 00:00:00,466.05,2011,01,04
10376,369,2011-01-05 00:00:00,486.82,2011,01,05
10377,370,2011-01-06 00:00:00,493.65,2011,01,06
10378,371,2011-01-07 00:00:00,494.74,2011,01,07
10379,372,2011-01-08 00:00:00,,2011,01,08
10380,373,2011-01-09 00:00:00,,2011,01,09
10381,374,2011-01-10 00:00:00,496.96,2011,01,10
10382,375,2011-01-11 00:00:00,499.03,2011,01,11
10383,376,2011-01-12 00:00:00,496.03,2011,01,12
10384,377,2011-01-13 00:00:00,493.27,2011,01,13
10385,378,2011-01-14 00:00:00,488.82,2011,01,14
10386,379,2011-01-15 00:00:00,,2011,01,15
10387,380,2011-01-16 00:00:00,,2011,01,16
10388,381,2011-01-17 00:00:00,492.16,2011,01,17
10389,382,2011-01-18 00:00:00,490.32,2011,01,18
10390,383,2011-01-19 00:00:00,490.67,2011,01,19
10391,384,2011-01-20 00:00:00,490.89,2011,01,20
10392,385,2011-01-21 00:00:00,494.1,2011,01,21
10393,386,2011-01-22 00:00:00,,2011,01,22
10394,387,2011-01-23 00:00:00,,2011,01,23
10395,388,2011-01-24 00:00:00,492.49,2011,01,24
10396,389,2011-01-25 00:00:00,493.14,2011,01,25
10397,390,2011-01-26 00:00:00,492.51,2011,01,26
10398,391,2011-01-27 00:00:00,490.24,2011,01,27
10399,392,2011-01-28 00:00:00,485.04,2011,01,28
10400,393,2011-01-29 00:00:00,,2011,01,29
10401,394,2011-01-30 00:00:00,,2011,01,30
10402,395,2011-01-31 00:00:00,483.32,2011,01,31
10403,396,2011-02-01 00:00:00,484.14,2011,02,01
10404,397,2011-02-02 00:00:00,480.59,2011,02,02
10405,398,2011-02-03 00:00:00,480.5,2011,02,03
10406,399,2011-02-04 00:00:00,481.56,2011,02,04
10407,400,2011-02-05 00:00:00,,2011,02,05
10408,401,2011-02-06 00:00:00,,2011,02,06
10409,402,2011-02-07 00:00:00,478.36,2011,02,07
10410,403,2011-02-08 00:00:00,478.18,2011,02,08
10411,404,2011-02-09 00:00:00,479.73,2011,02,09
10412,405,2011-02-10 00:00:00,476.87,2011,02,10
