,index,Periodo,1.Dólar observado,year,mes,dia
13659,0,2020-01-01 00:00:00,,2020,01,01
13660,1,2020-01-02 00:00:00,748.74,2020,01,02
13661,2,2020-01-03 00:00:00,754.16,2020,01,03
13662,3,2020-01-04 00:00:00,,2020,01,04
13663,4,2020-01-05 00:00:00,,2020,01,05
13664,5,2020-01-06 00:00:00,758.49,2020,01,06
13665,6,2020-01-07 00:00:00,771.82,2020,01,07
13666,7,2020-01-08 00:00:00,773.12,2020,01,08
13667,8,2020-01-09 00:00:00,766.83,2020,01,09
13668,9,2020-01-10 00:00:00,764.69,2020,01,10
13669,10,2020-01-11 00:00:00,,2020,01,11
13670,11,2020-01-12 00:00:00,,2020,01,12
13671,12,2020-01-13 00:00:00,770.56,2020,01,13
13672,13,2020-01-14 00:00:00,777.66,2020,01,14
13673,14,2020-01-15 00:00:00,772.29,2020,01,15
13674,15,2020-01-16 00:00:00,772.01,2020,01,16
13675,16,2020-01-17 00:00:00,773.36,2020,01,17
13676,17,2020-01-18 00:00:00,,2020,01,18
13677,18,2020-01-19 00:00:00,,2020,01,19
13678,19,2020-01-20 00:00:00,771.38,2020,01,20
13679,20,2020-01-21 00:00:00,769.93,2020,01,21
13680,21,2020-01-22 00:00:00,770.5,2020,01,22
13681,22,2020-01-23 00:00:00,772.12,2020,01,23
13682,23,2020-01-24 00:00:00,771.94,2020,01,24
13683,24,2020-01-25 00:00:00,,2020,01,25
13684,25,2020-01-26 00:00:00,,2020,01,26
13685,26,2020-01-27 00:00:00,776.52,2020,01,27
13686,27,2020-01-28 00:00:00,787.86,2020,01,28
13687,28,2020-01-29 00:00:00,788.13,2020,01,29
13688,29,2020-01-30 00:00:00,788.18,2020,01,30
13689,30,2020-01-31 00:00:00,797.96,2020,01,31
13690,31,2020-02-01 00:00:00,,2020,02,01
13691,32,2020-02-02 00:00:00,,2020,02,02
13692,33,2020-02-03 00:00:00,799.11,2020,02,03
13693,34,2020-02-04 00:00:00,790.92,2020,02,04
13694,35,2020-02-05 00:00:00,781.78,2020,02,05
13695,36,2020-02-06 00:00:00,776.99,2020,02,06
13696,37,2020-02-07 00:00:00,779.12,2020,02,07
13697,38,2020-02-08 00:00:00,,2020,02,08
13698,39,2020-02-09 00:00:00,,2020,02,09
13699,40,2020-02-10 00:00:00,788.8,2020,02,10
13700,41,2020-02-11 00:00:00,795.88,2020,02,11
13701,42,2020-02-12 00:00:00,792.48,2020,02,12
13702,43,2020-02-13 00:00:00,788.33,2020,02,13
13703,44,2020-02-14 00:00:00,795.12,2020,02,14
13704,45,2020-02-15 00:00:00,,2020,02,15
13705,46,2020-02-16 00:00:00,,2020,02,16
13706,47,2020-02-17 00:00:00,792.73,2020,02,17
13707,48,2020-02-18 00:00:00,791.95,2020,02,18
13708,49,2020-02-19 00:00:00,796.9,2020,02,19
13709,50,2020-02-20 00:00:00,797.4,2020,02,20
13710,51,2020-02-21 00:00:00,804.74,2020,02,21
13711,52,2020-02-22 00:00:00,,2020,02,22
13712,53,2020-02-23 00:00:00,,2020,02,23
13713,54,2020-02-24 00:00:00,809.82,2020,02,24
13714,55,2020-02-25 00:00:00,810.2,2020,02,25
13715,56,2020-02-26 00:00:00,807.96,2020,02,26
13716,57,2020-02-27 00:00:00,811.1,2020,02,27
13717,58,2020-02-28 00:00:00,816.26,2020,02,28
13718,59,2020-02-29 00:00:00,,2020,02,29
13719,60,2020-03-01 00:00:00,,2020,03,01
13720,61,2020-03-02 00:00:00,818.32,2020,03,02
13721,62,2020-03-03 00:00:00,817.45,2020,03,03
13722,63,2020-03-04 00:00:00,809.81,2020,03,04
13723,64,2020-03-05 00:00:00,812.19,2020,03,05
13724,65,2020-03-06 00:00:00,823.28,2020,03,06
13725,66,2020-03-07 00:00:00,,2020,03,07
13726,67,2020-03-08 00:00:00,,2020,03,08
13727,68,2020-03-09 00:00:00,828.95,2020,03,09
13728,69,2020-03-10 00:00:00,841.06,2020,03,10
13729,70,2020-03-11 00:00:00,834.22,2020,03,11
13730,71,2020-03-12 00:00:00,835.48,2020,03,12
13731,72,2020-03-13 00:00:00,852.06,2020,03,13
13732,73,2020-03-14 00:00:00,,2020,03,14
13733,74,2020-03-15 00:00:00,,2020,03,15
13734,75,2020-03-16 00:00:00,836.66,2020,03,16
13735,76,2020-03-17 00:00:00,850.51,2020,03,17
13736,77,2020-03-18 00:00:00,855.09,2020,03,18
13737,78,2020-03-19 00:00:00,862.69,2020,03,19
13738,79,2020-03-20 00:00:00,867.83,2020,03,20
13739,80,2020-03-21 00:00:00,,2020,03,21
13740,81,2020-03-22 00:00:00,,2020,03,22
13741,82,2020-03-23 00:00:00,851.01,2020,03,23
13742,83,2020-03-24 00:00:00,861.07,2020,03,24
13743,84,2020-03-25 00:00:00,847.04,2020,03,25
13744,85,2020-03-26 00:00:00,843.96,2020,03,26
13745,86,2020-03-27 00:00:00,836.05,2020,03,27
13746,87,2020-03-28 00:00:00,,2020,03,28
13747,88,2020-03-29 00:00:00,,2020,03,29
13748,89,2020-03-30 00:00:00,835.23,2020,03,30
13749,90,2020-03-31 00:00:00,846.3,2020,03,31
13750,91,2020-04-01 00:00:00,852.03,2020,04,01
13751,92,2020-04-02 00:00:00,863.81,2020,04,02
13752,93,2020-04-03 00:00:00,861.89,2020,04,03
13753,94,2020-04-04 00:00:00,,2020,04,04
13754,95,2020-04-05 00:00:00,,2020,04,05
13755,96,2020-04-06 00:00:00,863.99,2020,04,06
13756,97,2020-04-07 00:00:00,853.91,2020,04,07
13757,98,2020-04-08 00:00:00,842.05,2020,04,08
13758,99,2020-04-09 00:00:00,851.9,2020,04,09
13759,100,2020-04-10 00:00:00,,2020,04,10
13760,101,2020-04-11 00:00:00,,2020,04,11
13761,102,2020-04-12 00:00:00,,2020,04,12
13762,103,2020-04-13 00:00:00,839.49,2020,04,13
13763,104,2020-04-14 00:00:00,844.57,2020,04,14
13764,105,2020-04-15 00:00:00,848.63,2020,04,15
13765,106,2020-04-16 00:00:00,859.31,2020,04,16
13766,107,2020-04-17 00:00:00,852.52,2020,04,17
13767,108,2020-04-18 00:00:00,,2020,04,18
13768,109,2020-04-19 00:00:00,,2020,04,19
13769,110,2020-04-20 00:00:00,849.45,2020,04,20
13770,111,2020-04-21 00:00:00,856.23,2020,04,21
13771,112,2020-04-22 00:00:00,862.06,2020,04,22
13772,113,2020-04-23 00:00:00,856.51,2020,04,23
13773,114,2020-04-24 00:00:00,858.87,2020,04,24
13774,115,2020-04-25 00:00:00,,2020,04,25
13775,116,2020-04-26 00:00:00,,2020,04,26
13776,117,2020-04-27 00:00:00,859.95,2020,04,27
13777,118,2020-04-28 00:00:00,856.76,2020,04,28
13778,119,2020-04-29 00:00:00,850.41,2020,04,29
13779,120,2020-04-30 00:00:00,836.62,2020,04,30
13780,121,2020-05-01 00:00:00,,2020,05,01
13781,122,2020-05-02 00:00:00,,2020,05,02
13782,123,2020-05-03 00:00:00,,2020,05,03
13783,124,2020-05-04 00:00:00,837.92,2020,05,04
13784,125,2020-05-05 00:00:00,838.74,2020,05,05
13785,126,2020-05-06 00:00:00,832.84,2020,05,06
13786,127,2020-05-07 00:00:00,839.08,2020,05,07
13787,128,2020-05-08 00:00:00,836.27,2020,05,08
13788,129,2020-05-09 00:00:00,,2020,05,09
13789,130,2020-05-10 00:00:00,,2020,05,10
13790,131,2020-05-11 00:00:00,827.65,2020,05,11
13791,132,2020-05-12 00:00:00,826.05,2020,05,12
13792,133,2020-05-13 00:00:00,821.88,2020,05,13
13793,134,2020-05-14 00:00:00,820.38,2020,05,14
13794,135,2020-05-15 00:00:00,822.93,2020,05,15
13795,136,2020-05-16 00:00:00,,2020,05,16
13796,137,2020-05-17 00:00:00,,2020,05,17
13797,138,2020-05-18 00:00:00,823.86,2020,05,18
13798,139,2020-05-19 00:00:00,820.65,2020,05,19
13799,140,2020-05-20 00:00:00,819.08,2020,05,20
13800,141,2020-05-21 00:00:00,,2020,05,21
13801,142,2020-05-22 00:00:00,806.17,2020,05,22
13802,143,2020-05-23 00:00:00,,2020,05,23
13803,144,2020-05-24 00:00:00,,2020,05,24
13804,145,2020-05-25 00:00:00,805.75,2020,05,25
13805,146,2020-05-26 00:00:00,803.74,2020,05,26
13806,147,2020-05-27 00:00:00,802.1,2020,05,27
13807,148,2020-05-28 00:00:00,816.47,2020,05,28
13808,149,2020-05-29 00:00:00,812.74,2020,05,29
13809,150,2020-05-30 00:00:00,,2020,05,30
13810,151,2020-05-31 00:00:00,,2020,05,31
13811,152,2020-06-01 00:00:00,806.32,2020,06,01
13812,153,2020-06-02 00:00:00,796.46,2020,06,02
13813,154,2020-06-03 00:00:00,782.86,2020,06,03
13814,155,2020-06-04 00:00:00,769.13,2020,06,04
13815,156,2020-06-05 00:00:00,775.58,2020,06,05
13816,157,2020-06-06 00:00:00,,2020,06,06
13817,158,2020-06-07 00:00:00,,2020,06,07
13818,159,2020-06-08 00:00:00,764.97,2020,06,08
13819,160,2020-06-09 00:00:00,769.26,2020,06,09
13820,161,2020-06-10 00:00:00,771.96,2020,06,10
13821,162,2020-06-11 00:00:00,767.93,2020,06,11
13822,163,2020-06-12 00:00:00,784.65,2020,06,12
13823,164,2020-06-13 00:00:00,,2020,06,13
13824,165,2020-06-14 00:00:00,,2020,06,14
13825,166,2020-06-15 00:00:00,790.73,2020,06,15
13826,167,2020-06-16 00:00:00,796.87,2020,06,16
13827,168,2020-06-17 00:00:00,779.1,2020,06,17
13828,169,2020-06-18 00:00:00,798.53,2020,06,18
